img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion,addressee,pos,svo,argument
bp_3_375_4,i don't think he's going to need our assistance on this one.,[],"[[14.0, 1.0, 194.0, 58.0], [194.0, 4.0, 355.0, 71.0]]",[],"[[82.0, 126.0, 170.0, 237.0], [195.0, 97.0, 306.0, 229.0]]",INFORM,0.0,0.0,"{""surprise"": 0.7793, ""sadness"": 0.1069, ""fear"": 0.0527, ""neutral"": 0.0276, ""anger"": 0.0161, ""joy"": 0.0101, ""disgust"": 0.0073}",,"[{""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""think""}, {""text"": ""do"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""think""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""think""}, {""text"": ""think"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""think""}, {""text"": ""he"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""going""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""going""}, {""text"": ""going"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""think""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""need""}, {""text"": ""need"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""going""}, {""text"": ""our"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""assistance""}, {""text"": ""assistance"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""need""}, {""text"": ""on"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""assistance""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""one""}, {""text"": ""one"", ""pos"": ""NUM"", ""dep"": ""pobj"", ""head"": ""on""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""think""}]",i + think(active) + he 's going to need our assistance on this one,The speaker might be upset or afraid because of what happened.
bp_3_377_0,no... no...,[],"[[30.0, 72.0, 102.0, 129.0], [104.0, 52.0, 291.0, 152.0]]",[],"[[89.0, 533.0, 345.0, 824.0], [235.0, 161.0, 334.0, 258.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.4735, ""sadness"": 0.204, ""surprise"": 0.101, ""disgust"": 0.0964, ""fear"": 0.0715, ""anger"": 0.0378, ""joy"": 0.0158}",,"[{""text"": ""no"", ""pos"": ""INTJ"", ""dep"": ""ROOT"", ""head"": ""no""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""no""}, {""text"": ""no"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""no""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""no""}]",,The speaker might be upset or afraid because of what happened.
bp_3_377_0,"fear not, daughter. we will reconnect you to your essence.",[],"[[30.0, 72.0, 102.0, 129.0], [104.0, 52.0, 291.0, 152.0]]",[],"[[89.0, 533.0, 345.0, 824.0], [235.0, 161.0, 334.0, 258.0]]",,0.0,0.0,"{""fear"": 0.9605, ""neutral"": 0.0203, ""sadness"": 0.0094, ""anger"": 0.004, ""disgust"": 0.0023, ""joy"": 0.0021, ""surprise"": 0.0013}",fear not,"[{""text"": ""fear"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""fear""}, {""text"": ""not"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""fear""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""fear""}, {""text"": ""daughter"", ""pos"": ""NOUN"", ""dep"": ""npadvmod"", ""head"": ""fear""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""fear""}, {""text"": ""we"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""reconnect""}, {""text"": ""will"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""reconnect""}, {""text"": ""reconnect"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""reconnect""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""reconnect""}, {""text"": ""to"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""reconnect""}, {""text"": ""your"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""essence""}, {""text"": ""essence"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""to""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""reconnect""}]",we + reconnect(active) + you,The speaker might be upset or afraid because of what happened.
bp_3_377_2,"even if they can't, you can take panther-training...",[],"[[207.0, 365.0, 365.0, 481.0], [49.0, 354.0, 206.0, 460.0]]",[],"[[260.0, 20.0, 376.0, 185.0], [140.0, 516.0, 363.0, 909.0]]",INFORM,0.0,0.0,"{""neutral"": 0.9354, ""sadness"": 0.0173, ""disgust"": 0.016, ""anger"": 0.0149, ""fear"": 0.0083, ""surprise"": 0.0049, ""joy"": 0.0032}",,"[{""text"": ""even"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""ca""}, {""text"": ""if"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""ca""}, {""text"": ""they"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""ca""}, {""text"": ""ca"", ""pos"": ""AUX"", ""dep"": ""advcl"", ""head"": ""take""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""ca""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""take""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""take""}, {""text"": ""can"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""take""}, {""text"": ""take"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""take""}, {""text"": ""panther"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""training""}, {""text"": ""-"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""training""}, {""text"": ""training"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""take""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""take""}]",you + take(active) + panther - training,The speaker might be upset or afraid because of what happened.
bp_3_377_2,maybe xavier -- even emma -- maybe they can help ...,[],"[[207.0, 365.0, 365.0, 481.0], [49.0, 354.0, 206.0, 460.0]]",[],"[[260.0, 20.0, 376.0, 185.0], [140.0, 516.0, 363.0, 909.0]]",INFORM,0.0,0.0,"{""neutral"": 0.9339, ""sadness"": 0.0237, ""surprise"": 0.0146, ""disgust"": 0.0085, ""anger"": 0.0082, ""joy"": 0.0057, ""fear"": 0.0054}",,"[{""text"": ""maybe"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""help""}, {""text"": ""xavier"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""help""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""xavier""}, {""text"": ""even"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""emma""}, {""text"": ""emma"", ""pos"": ""PROPN"", ""dep"": ""npadvmod"", ""head"": ""help""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""help""}, {""text"": ""maybe"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""help""}, {""text"": ""they"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""help""}, {""text"": ""can"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""help""}, {""text"": ""help"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""help""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""help""}]",they + help(active) + ,The speaker might be upset or afraid because of what happened.
bp_3_379_0,"damn, i can't... stay lit!",[],"[[297.0, 344.0, 429.0, 431.0]]",[],"[[592.0, 98.0, 776.0, 293.0]]",,0.0,0.0,"{""sadness"": 0.5162, ""surprise"": 0.3278, ""anger"": 0.0757, ""neutral"": 0.0281, ""disgust"": 0.0237, ""fear"": 0.0161, ""joy"": 0.0125}",damn,"[{""text"": ""damn"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""stay""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""ca""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""ca""}, {""text"": ""ca"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""stay""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""ca""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""stay""}, {""text"": ""stay"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""stay""}, {""text"": ""lit"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""stay""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""stay""}]", + stay(active) + i ca n't,The speaker might be upset or afraid because of what happened.
bp_3_381_1,look at 'em. now he's got the crowd on his side. and you can imagine how they're celebratin' up in harlem.,[],"[[800.0, 14.0, 1020.0, 152.0], [1050.0, 34.0, 1250.0, 133.0]]",[],"[[982.0, 159.0, 1055.0, 266.0], [1103.0, 191.0, 1179.0, 280.0]]",,0.0,0.0,"{""surprise"": 0.7063, ""joy"": 0.1722, ""neutral"": 0.063, ""anger"": 0.04, ""sadness"": 0.0117, ""disgust"": 0.0052, ""fear"": 0.0016}",,"[{""text"": ""look"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""look""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""look""}, {""text"": ""'em"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""look""}, {""text"": ""now"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""got""}, {""text"": ""he"", ""pos"": ""PRON"", ""dep"": ""nsubjpass"", ""head"": ""got""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""auxpass"", ""head"": ""got""}, {""text"": ""got"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""got""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""crowd""}, {""text"": ""crowd"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""got""}, {""text"": ""on"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""got""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""side""}, {""text"": ""side"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""on""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""got""}, {""text"": ""and"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""imagine""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""imagine""}, {""text"": ""can"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""imagine""}, {""text"": ""imagine"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""imagine""}, {""text"": ""how"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head"": ""'re""}, {""text"": ""they"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'re""}, {""text"": ""'re"", ""pos"": ""AUX"", ""dep"": ""ccomp"", ""head"": ""imagine""}, {""text"": ""celebratin"", ""pos"": ""PROPN"", ""dep"": ""attr"", ""head"": ""'re""}, {""text"": ""'"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""celebratin""}, {""text"": ""up"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""'re""}, {""text"": ""in"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""up""}, {""text"": ""harlem"", ""pos"": ""PROPN"", ""dep"": ""pobj"", ""head"": ""in""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""imagine""}]",he + got(passive) + the crowd,The speaker might be upset or afraid because of what happened.
bp_3_381_1,this ain't a good look for biggie.... not at all.,[],"[[800.0, 14.0, 1020.0, 152.0], [1050.0, 34.0, 1250.0, 133.0]]",[],"[[982.0, 159.0, 1055.0, 266.0], [1103.0, 191.0, 1179.0, 280.0]]",,0.7,0.6000000000000001,"{""sadness"": 0.787, ""neutral"": 0.0927, ""surprise"": 0.0541, ""disgust"": 0.0456, ""anger"": 0.008, ""joy"": 0.0074, ""fear"": 0.0053}",,"[{""text"": ""this"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""ai""}, {""text"": ""ai"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""ai""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""ai""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""look""}, {""text"": ""good"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""look""}, {""text"": ""look"", ""pos"": ""NOUN"", ""dep"": ""attr"", ""head"": ""ai""}, {""text"": ""for"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""look""}, {""text"": ""biggie"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""for""}, {""text"": ""...."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""ai""}, {""text"": ""not"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""all""}, {""text"": ""at"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""all""}, {""text"": ""all"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""ai""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""ai""}]",this + ai(active) + ,The speaker seems positive or satisfied with the situation.
bp_3_382_1,still don't trust me? that's okay. i don't trust you either.,[],"[[154.0, 36.0, 323.0, 143.0], [162.0, 144.0, 368.0, 228.0]]",[],"[[432.0, 84.0, 1045.0, 462.0], [431.0, 82.0, 1044.0, 460.0]]",,0.5,0.5,"{""fear"": 0.7384, ""anger"": 0.1115, ""neutral"": 0.055, ""sadness"": 0.0513, ""disgust"": 0.023, ""surprise"": 0.011, ""joy"": 0.0097}",,"[{""text"": ""still"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""trust""}, {""text"": ""do"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""trust""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""trust""}, {""text"": ""trust"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""trust""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""trust""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""trust""}, {""text"": ""that"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'s""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""'s""}, {""text"": ""okay"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""'s""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""'s""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""trust""}, {""text"": ""do"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""trust""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""trust""}, {""text"": ""trust"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""trust""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""trust""}, {""text"": ""either"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""trust""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""trust""}]", + trust(active) + me,The speaker seems positive or satisfied with the situation.
bp_3_382_1,as long as we understand each other.,[],"[[154.0, 36.0, 323.0, 143.0], [162.0, 144.0, 368.0, 228.0]]",[],"[[432.0, 84.0, 1045.0, 462.0], [431.0, 82.0, 1044.0, 460.0]]",NOT_CLASSIFIABLE,-0.0875,0.3875,"{""neutral"": 0.8956, ""disgust"": 0.0466, ""joy"": 0.0226, ""anger"": 0.0157, ""sadness"": 0.0119, ""fear"": 0.0049, ""surprise"": 0.0027}",,"[{""text"": ""as"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""long""}, {""text"": ""long"", ""pos"": ""ADV"", ""dep"": ""ROOT"", ""head"": ""long""}, {""text"": ""as"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""understand""}, {""text"": ""we"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""understand""}, {""text"": ""understand"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""long""}, {""text"": ""each"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""other""}, {""text"": ""other"", ""pos"": ""ADJ"", ""dep"": ""dobj"", ""head"": ""understand""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""long""}]",,The speaker feels negative because of the situation.
bp_3_382_3,but you seem right at home down here.,[],"[[91.0, 24.0, 250.0, 106.0]]",[],"[[154.0, 205.0, 343.0, 423.0]]",INFORM,0.06507936507936507,0.4123015873015873,"{""neutral"": 0.6707, ""surprise"": 0.2061, ""joy"": 0.094, ""sadness"": 0.0177, ""anger"": 0.0052, ""disgust"": 0.0041, ""fear"": 0.0022}",,"[{""text"": ""but"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""seem""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""seem""}, {""text"": ""seem"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""seem""}, {""text"": ""right"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""at""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""seem""}, {""text"": ""home"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": ""down"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""here""}, {""text"": ""here"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""seem""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""seem""}]",you + seem(active) + ,The speaker might be upset or afraid because of what happened.
bp_3_384_2,"sure ya do!you might have erased every image of me when i tore this little playhouse down years ago, but you know who i am and what i did to you!",[],"[[276.0, 64.0, 548.0, 237.0]]",[],"[[218.0, 206.0, 258.0, 236.0]]",,0.03935185185185185,0.5592592592592592,"{""anger"": 0.5609, ""surprise"": 0.2058, ""disgust"": 0.0805, ""joy"": 0.0506, ""sadness"": 0.0504, ""neutral"": 0.0369, ""fear"": 0.0149}",,"[{""text"": ""sure"", ""pos"": ""INTJ"", ""dep"": ""ROOT"", ""head"": ""sure""}, {""text"": ""ya"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""erased""}, {""text"": ""do!you"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""erased""}, {""text"": ""might"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""erased""}, {""text"": ""have"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""erased""}, {""text"": ""erased"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""sure""}, {""text"": ""every"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""image""}, {""text"": ""image"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""erased""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""image""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""when"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head"": ""tore""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""tore""}, {""text"": ""tore"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""erased""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""playhouse""}, {""text"": ""little"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""playhouse""}, {""text"": ""playhouse"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""tore""}, {""text"": ""down"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""tore""}, {""text"": ""years"", ""pos"": ""NOUN"", ""dep"": ""npadvmod"", ""head"": ""ago""}, {""text"": ""ago"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""tore""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""erased""}, {""text"": ""but"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""sure""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""know""}, {""text"": ""know"", ""pos"": ""VERB"", ""dep"": ""conj"", ""head"": ""sure""}, {""text"": ""who"", ""pos"": ""PRON"", ""dep"": ""attr"", ""head"": ""am""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""am""}, {""text"": ""am"", ""pos"": ""AUX"", ""dep"": ""ccomp"", ""head"": ""know""}, {""text"": ""and"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""am""}, {""text"": ""what"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""did""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""did""}, {""text"": ""did"", ""pos"": ""VERB"", ""dep"": ""conj"", ""head"": ""am""}, {""text"": ""to"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""did""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""to""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""know""}]",,The speaker might be upset or afraid because of what happened.
bp_3_384_4,"daddy, that true?",[],"[[42.0, 84.0, 159.0, 160.0], [205.0, 69.0, 327.0, 121.0]]",[],"[[147.0, 178.0, 271.0, 321.0], [300.0, 154.0, 450.0, 320.0]]",YES-NO_QUESTION,0.35,0.65,"{""surprise"": 0.7432, ""neutral"": 0.1578, ""disgust"": 0.0454, ""anger"": 0.0374, ""sadness"": 0.0065, ""joy"": 0.0062, ""fear"": 0.0034}",daddy,"[{""text"": ""daddy"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""daddy""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""daddy""}, {""text"": ""that"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""true""}, {""text"": ""true"", ""pos"": ""ADJ"", ""dep"": ""relcl"", ""head"": ""daddy""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""daddy""}]",,The speaker seems positive or satisfied with the situation.
bp_3_384_4,sssssh!!!,[],"[[42.0, 84.0, 159.0, 160.0], [205.0, 69.0, 327.0, 121.0]]",[],"[[147.0, 178.0, 271.0, 321.0], [300.0, 154.0, 450.0, 320.0]]",BACKCHANNEL,0.0,0.0,"{""surprise"": 0.6862, ""disgust"": 0.0847, ""anger"": 0.0802, ""sadness"": 0.0642, ""neutral"": 0.0489, ""joy"": 0.0237, ""fear"": 0.0121}",,"[{""text"": ""sssssh"", ""pos"": ""PROPN"", ""dep"": ""ROOT"", ""head"": ""sssssh""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""sssssh""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""sssssh""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""sssssh""}]",,The speaker might be upset or afraid because of what happened.
