dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,argument
"[""i mean, nick, there are practical limits to what i can tell a head of state to do or not to do --""]",[],bp_2_211_1,"[[207.0, 187.0, 368.0, 308.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is angry or betrayed because the dialogue and narration mention ""i mean, nick, there are practical limits to what i can tell a head of state to do or not to do --"" and suggest mean, nick, practical, limits, tell."
"[""and me? was i part of the journey?"", ""of course. but the journey continues. if i rest... if i stray... my people perish. you must understand that."", ""-- -- i do.""]",[],bp_2_211_2,"[[270.0, 5.0, 402.0, 57.0], [36.0, 310.0, 220.0, 452.0], [315.0, 349.0, 377.0, 433.0]]",[],"[[310.0, 104.0, 399.0, 210.0], [124.0, 81.0, 209.0, 194.0], [310.0, 105.0, 398.0, 209.0]]","The character is neutral because the dialogue and narration mention ""and me? was i part of the journey?"" and suggest journey."
"[""and, so..."", ""... you've pled your case before the global council, declared war on the mightiest nation on the planet --"", ""-- and scarcely do the winds of change blow."", ""how the mighty have fallen.""]",['the hockey puck'],bp_2_213_0,"[[139.0, 84.0, 190.0, 121.0], [139.0, 120.0, 300.0, 240.0], [161.0, 240.0, 281.0, 311.0], [594.0, 75.0, 712.0, 137.0]]","[[262.0, 9.0, 658.0, 57.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [677.0, 152.0, 729.0, 215.0]]","The character is neutral because the dialogue and narration mention ""and, so..."" and suggest hockey, puck."
"[""you will be assassinated before dawn, t'challa we both know it."", ""we both know you need me now. if it wasn't for me"", ""ah, finally -- my cue --""]",[],bp_2_213_2,"[[34.0, 6.0, 266.0, 58.0], [266.0, 6.0, 490.0, 58.0], [125.0, 338.0, 243.0, 397.0]]",[],"[[60.0, 63.0, 183.0, 203.0], [266.0, 85.0, 442.0, 217.0], [-1.0, -1.0, -1.0, -1.0]]","The character is angry or betrayed because the dialogue and narration mention ""you will be assassinated before dawn, t'challa we both know it."" and suggest assassinated, dawn, know."
"[""i thougnt we had a deal, t'challa. i thought after my royal dumping, i'd be through with this kind of thing."", ""i've been kidnapped, made into a human bomb, arrested, trailed by spy-guys, shot at, and \""detained\"" by that creepy white wolf.all in all, a pretty full day.""]",[],bp_2_215_2,"[[16.0, 2.0, 188.0, 134.0], [52.0, 472.0, 210.0, 667.0]]",[],"[[108.0, 197.0, 256.0, 371.0], [112.0, 198.0, 256.0, 371.0]]","The character is neutral because the dialogue and narration mention ""i thougnt we had a deal, t'challa. i thought after my royal dumping, i'd be through with this kind of thing."" and suggest thougnt, deal, thought, royal, dumping."
"[""yes!nail 'em your high --""]","['thank you, dr. achebe.']",bp_2_216_4,"[[150.0, 1.0, 323.0, 86.0]]","[[18.0, 15.0, 116.0, 70.0]]","[[176.0, 80.0, 287.0, 245.0]]","The character is happy because the dialogue and narration mention ""yes!nail 'em your high --"" and suggest high, thank, dr, achebe."
"[""only here, in the techno jungle, can the prowlers be stopped."", ""hidden within this labyrinth are protocols and controls known only to me."", ""you've known all along, haven't you? you knew the trip to the u.s. was a lure -- you knew there'd be a coup --"", ""i suspected. had i not feigned ignorance, many more innocents would have been harmed --""]",[],bp_2_217_1,"[[4.0, 4.0, 168.0, 95.0], [28.0, 304.0, 196.0, 401.0], [446.0, 6.0, 680.0, 132.0], [576.0, 258.0, 773.0, 399.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [353.0, 69.0, 484.0, 238.0], [704.0, 71.0, 811.0, 220.0]]","The character is angry or betrayed because the dialogue and narration mention ""only here, in the techno jungle, can the prowlers be stopped."" and suggest techno, jungle, prowlers, stopped."
"[""-- this trap, or the fact achebe must have been planning to put you in it for months."", ""i mean you don't exactly buy one of these things from k-mart...""]",[],bp_2_219_0,"[[695.0, 3.0, 902.0, 77.0], [791.0, 83.0, 903.0, 174.0]]",[],"[[459.0, 27.0, 601.0, 142.0], [459.0, 25.0, 601.0, 141.0]]","The character is neutral because the dialogue and narration mention ""-- this trap, or the fact achebe must have been planning to put you in it for months."" and suggest trap, fact, achebe, planning, months."
"[""ah, yes. i know that..."", ""y'know, your highness, i don't know what's scarier --""]",[],bp_2_219_1,"[[600.0, 198.0, 656.0, 251.0], [655.0, 175.0, 813.0, 287.0]]",[],"[[224.0, 29.0, 375.0, 171.0], [225.0, 28.0, 373.0, 168.0]]","The character is angry or betrayed because the dialogue and narration mention ""ah, yes. i know that..."" and suggest ah, yes, know."
"[""and, you're naked."", ""correct."", ""and if i don't, i'll probably die."", ""correct.""]",[],bp_2_219_4,"[[27.0, 8.0, 127.0, 74.0], [6.0, 73.0, 110.0, 108.0], [38.0, 112.0, 136.0, 180.0], [13.0, 173.0, 112.0, 213.0]]",[],"[[140.0, 58.0, 295.0, 244.0], [-1.0, -1.0, -1.0, -1.0], [139.0, 57.0, 295.0, 245.0], [-1.0, -1.0, -1.0, -1.0]]","The character is neutral because the dialogue and narration mention ""and, you're naked."" and suggest naked."
"[""...maybe he thinks i'm his friend...""]",[],bp_2_220_5,"[[101.0, 64.0, 218.0, 118.0]]",[],"[[163.0, 189.0, 301.0, 389.0]]","The character is neutral because the dialogue and narration mention ""...maybe he thinks i'm his friend..."" and suggest maybe, thinks, friend."
"[""... go home."", ""i am home.i was home.""]",[],bp_2_221_1,"[[20.0, 30.0, 90.0, 73.0], [110.0, 19.0, 227.0, 96.0]]",[],"[[54.0, 140.0, 108.0, 217.0], [156.0, 120.0, 301.0, 272.0]]","The character is neutral because the dialogue and narration mention ""... go home."" and suggest home."
"[""i should have told you about school-- about t'challa and me."", ""ross-- it was a long time ago.""]",[],bp_2_221_3,"[[16.0, 15.0, 155.0, 82.0], [131.0, 75.0, 214.0, 129.0]]",[],"[[248.0, 66.0, 284.0, 104.0], [248.0, 67.0, 281.0, 104.0]]","The character is neutral because the dialogue and narration mention ""i should have told you about school-- about t'challa and me."" and suggest told."
"[""... i'll kill you... you ...""]",[],bp_2_222_5,"[[130.0, 8.0, 250.0, 80.0]]",[],"[[27.0, 44.0, 152.0, 178.0]]","The character is neutral because the dialogue and narration mention ""... i'll kill you... you ..."" and suggest kill."
"[""you-- son of a--!!""]",[],bp_2_222_8,"[[59.0, 36.0, 119.0, 79.0]]",[],"[[38.0, 273.0, 86.0, 305.0]]","The character is neutral because the dialogue and narration mention ""you-- son of a--!!"" and suggest son."
"[""-- take it like a man."", ""y'know, for a tall guy raised in harlem -- you play ball like a girl."", ""all that muscle makes your trip over your own feet."", ""makes me wonder how you managed to beat t'challa so many times."", ""every time."", ""whatever.""]",[],bp_2_223_0,"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]","The character is neutral because the dialogue and narration mention ""-- take it like a man."" and suggest like, man."
"[""y'know -- -- i don't think i like you."", ""c'mon, erik killmonger -- big chief n'jadaka -- the michael milken of the african continent -- toughest guy in town --""]",[],bp_2_223_1,"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]","The character is angry or betrayed because the dialogue and narration mention ""y'know -- -- i don't think i like you."" and suggest think, like."
"[""you got any tuna?"", ""pantry."", ""think i'll grab a sandwich. you want -- ?"", ""sure.""]",[],bp_2_227_0,"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]","The character is neutral because the dialogue and narration mention ""you got any tuna?"" and suggest got, tuna."
"[""not in the mood, queen."", ""look at me! at what they made me wear!"", ""does \""dora milaje\"" mean \""ready for cocktail party at all times\""?*""]","['*no, actually it means ""adored ones"". --tom']",bp_2_227_2,"[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]","The character is angry or betrayed because the dialogue and narration mention ""not in the mood, queen."" and suggest mood, queen, actually, means, adored."
"[""ghaaaaaahhh-- put me downnn--!!""]","['--tends to fold like a cheap suit the minute you take their toys away.', 'the client was just a tad obsessed, which, depending on which side of the good guy/dirtbag fence you were on--', '--made this the ultimate good news/bad news situation.']",bp_2_228_0,"[[117.0, 117.0, 267.0, 169.0]]","[[10.0, 24.0, 206.0, 78.0], [213.0, 806.0, 463.0, 878.0], [628.0, 903.0, 846.0, 946.0]]","[[231.0, 241.0, 315.0, 317.0]]","The character is neutral because the dialogue and narration mention ""ghaaaaaahhh-- put me downnn--!!"" and suggest fold, like, cheap, suit, minute."
"[""-- remember, here in america, you are not to kill.""]",[],bp_2_230_4,"[[263.0, 4.0, 443.0, 62.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is angry or betrayed because the dialogue and narration mention ""-- remember, here in america, you are not to kill."" and suggest remember, america, kill."
"[""grown\""?! i'm only 16, gramps."", ""in our culture, you would be married by now! we do not infantilize our young!"", ""... obviously ..."", ""and you shall address me as mama!""]",[],bp_2_231_2,"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]","The character is neutral because the dialogue and narration mention ""grown""?! i'm only 16, gramps."" and suggest grown, gramps."
"[""let's see... do i feel like tribal or tribal--?"", ""whose closet am i digging through --?"", ""yours. you will find they are all in your size--"", ""realy--? well--i may have found somethink i like--""]",[],bp_2_232_1,"[[54.0, 4.0, 213.0, 52.0], [128.0, 58.0, 295.0, 111.0], [170.0, 124.0, 283.0, 210.0], [128.0, 391.0, 283.0, 457.0]]",[],"[[323.0, 86.0, 405.0, 193.0], [321.0, 86.0, 403.0, 193.0], [-1.0, -1.0, -1.0, -1.0], [322.0, 86.0, 402.0, 191.0]]","The character is neutral because the dialogue and narration mention ""let's see... do i feel like tribal or tribal--?"" and suggest let, feel, like, tribal."
"[""whatever."", ""hey here's an idea..."", ""y'know, with a little bit of work--we might actually be onto something here...""]",[],bp_2_232_2,"[[41.0, 5.0, 128.0, 25.0], [137.0, 4.0, 232.0, 47.0], [31.0, 50.0, 190.0, 130.0]]",[],"[[2.0, 128.0, 269.0, 479.0], [2.0, 127.0, 269.0, 478.0], [2.0, 127.0, 268.0, 478.0]]","The character is angry or betrayed because the dialogue and narration mention ""whatever."" and suggest the situation."
"[""that's the third phone today."", ""please tell me you've found something."", ""ross -- if you act as an agent of a foreign power -- it can be viewed as, well, treason ---- you can be denied u.s. citizenship. you need to see the king."", ""beloved...""]","['easier said than done.', 'having recently lost a tribal challenge to his worst enemy, the king had retreated to the implausible labyrinth beneath central wakanda --', '-- a place he called the techno-jungle.', 'no one knew for sure exactly where he was, or what he was doing.', ""so it was actually much later that i found out he'd run into an old friend...""]",bp_2_233_0,"[[234.0, 18.0, 376.0, 80.0], [559.0, 6.0, 713.0, 75.0], [722.0, 21.0, 915.0, 239.0], [534.0, 640.0, 649.0, 690.0]]","[[46.0, 275.0, 215.0, 306.0], [181.0, 316.0, 462.0, 390.0], [340.0, 385.0, 511.0, 432.0], [533.0, 288.0, 817.0, 329.0], [716.0, 327.0, 910.0, 386.0]]","[[413.0, 23.0, 547.0, 164.0], [-1.0, -1.0, -1.0, -1.0], [412.0, 20.0, 546.0, 162.0], [622.0, 472.0, 696.0, 550.0]]","The character is neutral because the dialogue and narration mention ""that's the third phone today."" and suggest phone, today, easier, said."
"[""yeah, well, get me the president-- after all, i was action on his orders!"", ""no, not that president, the old one--""]","[""i'd just been stripped of my american citizenship. Which, of course, was impossible...""]",bp_2_233_1,"[[31.0, 323.0, 169.0, 412.0], [111.0, 412.0, 197.0, 486.0]]","[[6.0, 7.0, 244.0, 71.0]]","[[285.0, 186.0, 353.0, 261.0], [283.0, 184.0, 355.0, 263.0]]","The character is neutral because the dialogue and narration mention ""yeah, well, get me the president-- after all, i was action on his orders!"" and suggest yeah, action, orders, stripped, american."
"[""i have sinned gaginst you, my lord"", ""i intend to go on sinning"", ""until you are finally mine and mine alone""]",[],bp_2_234_2,"[[19.0, 1.0, 142.0, 50.0], [108.0, 53.0, 202.0, 95.0], [149.0, 100.0, 279.0, 161.0]]",[],"[[80.0, 220.0, 171.0, 345.0], [78.0, 217.0, 168.0, 340.0], [78.0, 219.0, 167.0, 337.0]]","The character is neutral because the dialogue and narration mention ""i have sinned gaginst you, my lord"" and suggest sinned, gaginst, lord."
"[""your highness-- --you've got to help me with this--!"", ""to blazes with all of you--!! i want achebe-- now!!!"", ""c'mon, t'challa... let me kill him. please."", ""you've got to call the state department -- get this cleared up--!! nikki -- nobody said this job would be permanent!!"", ""ross--calm down--"", ""i least of all--"", ""--w'kabi, your true regent! my lord, this travesty with the american has gone on far too long!"", ""you--?! hunter? kill me?"", ""in a heart-beat. on my lunch break.""]",[],bp_2_235_0,"[[71.0, 18.0, 272.0, 125.0], [568.0, 14.0, 739.0, 131.0], [731.0, 91.0, 850.0, 206.0], [29.0, 345.0, 331.0, 430.0], [142.0, 401.0, 236.0, 458.0], [317.0, 363.0, 407.0, 425.0], [444.0, 349.0, 704.0, 440.0], [492.0, 417.0, 629.0, 486.0], [530.0, 484.0, 623.0, 601.0]]",[],"[[288.0, 64.0, 392.0, 188.0], [540.0, 134.0, 613.0, 211.0], [621.0, 181.0, 680.0, 249.0], [67.0, 476.0, 177.0, 597.0], [328.0, 414.0, 430.0, 528.0], [-1.0, -1.0, -1.0, -1.0], [615.0, 458.0, 701.0, 566.0], [724.0, 371.0, 824.0, 478.0], [451.0, 487.0, 545.0, 573.0]]","The character is neutral because the dialogue and narration mention ""your highness-- --you've got to help me with this--!"" and suggest got, help."
"[""the challenge is the beginning of the journey, not the end"", ""pardon me, psychopaths t'challa -- i need a plane"", ""... your highness -- gotta help me out with snoop doggy gramma --""]",[],bp_2_235_1,"[[18.0, 44.0, 181.0, 136.0], [144.0, 6.0, 330.0, 130.0], [529.0, 20.0, 694.0, 107.0]]",[],"[[15.0, 175.0, 90.0, 252.0], [201.0, 152.0, 311.0, 256.0], [417.0, 70.0, 501.0, 176.0]]","The character is angry or betrayed because the dialogue and narration mention ""the challenge is the beginning of the journey, not the end"" and suggest challenge, beginning, journey, end."
"[""i do not fear your treachery, hunter!"", ""no treachery, erik, i vow to not interfere."", ""would all please leave--!!"", ""hey--!! watch the delicate flower of afrosiatic youth--!"", ""look, w'kabi-- he's your king, but he's my client--"", ""this is exactly my point--!"", ""boys --- oh, boyyys --""]",[],bp_2_236_0,"[[19.0, 7.0, 108.0, 71.0], [148.0, 7.0, 301.0, 55.0], [280.0, 45.0, 402.0, 93.0], [384.0, 4.0, 532.0, 71.0], [533.0, 2.0, 698.0, 57.0], [704.0, 3.0, 805.0, 54.0], [808.0, 2.0, 908.0, 43.0]]",[],"[[120.0, 58.0, 179.0, 143.0], [268.0, 98.0, 338.0, 183.0], [375.0, 93.0, 449.0, 193.0], [473.0, 81.0, 544.0, 180.0], [672.0, 64.0, 749.0, 151.0], [572.0, 68.0, 636.0, 153.0], [800.0, 65.0, 857.0, 134.0]]","The character is angry or betrayed because the dialogue and narration mention ""i do not fear your treachery, hunter!"" and suggest fear, treachery, hunter."
