img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity
bp_2_207_0,but -- what's ahead? where's this vent lead to?!,[],"[[41.0, 25.0, 142.0, 65.0], [292.0, 57.0, 446.0, 177.0], [561.0, 21.0, 719.0, 91.0], [644.0, 315.0, 817.0, 377.0], [694.0, 382.0, 873.0, 441.0]]",[],"[[196.0, 27.0, 283.0, 104.0], [201.0, 31.0, 282.0, 99.0], [462.0, 50.0, 540.0, 147.0], [807.0, 45.0, 898.0, 147.0], [805.0, 43.0, 896.0, 145.0]]",,0.0,0.0
bp_2_207_0,"irrelevant, agent 13 -- there is no turning back!",[],"[[41.0, 25.0, 142.0, 65.0], [292.0, 57.0, 446.0, 177.0], [561.0, 21.0, 719.0, 91.0], [644.0, 315.0, 817.0, 377.0], [694.0, 382.0, 873.0, 441.0]]",[],"[[196.0, 27.0, 283.0, 104.0], [201.0, 31.0, 282.0, 99.0], [462.0, 50.0, 540.0, 147.0], [807.0, 45.0, 898.0, 147.0], [805.0, 43.0, 896.0, 145.0]]",,-0.25,0.5
bp_2_207_0,whatever awaits us at the other end -- we will overcome!,[],"[[41.0, 25.0, 142.0, 65.0], [292.0, 57.0, 446.0, 177.0], [561.0, 21.0, 719.0, 91.0], [644.0, 315.0, 817.0, 377.0], [694.0, 382.0, 873.0, 441.0]]",[],"[[196.0, 27.0, 283.0, 104.0], [201.0, 31.0, 282.0, 99.0], [462.0, 50.0, 540.0, 147.0], [807.0, 45.0, 898.0, 147.0], [805.0, 43.0, 896.0, 145.0]]",COMMIT,-0.15625,0.375
bp_2_207_1,and this has exactly what to do with my question--?,[],"[[42.0, 51.0, 181.0, 119.0], [195.0, 105.0, 281.0, 143.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",WHY_QUESTION,0.25,0.25
bp_2_207_1,"context, nikki",[],"[[42.0, 51.0, 181.0, 119.0], [195.0, 105.0, 281.0, 143.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",FEEDBACK,0.0,0.0
bp_2_207_3,"since i am no longer on active duty with the avengers, the have a vacancy in their roster -- -- one which i hope will be filled by -- the panther!",[],"[[14.0, 5.0, 226.0, 144.0], [133.0, 129.0, 283.0, 188.0]]",[],"[[8.0, 166.0, 81.0, 293.0], [85.0, 191.0, 201.0, 380.0]]",INFORM,0.18333333333333335,0.75
bp_2_207_3,"i wish to consider it, my friend --",[],"[[14.0, 5.0, 226.0, 144.0], [133.0, 129.0, 283.0, 188.0]]",[],"[[8.0, 166.0, 81.0, 293.0], [85.0, 191.0, 201.0, 380.0]]",FEEDBACK,0.0,0.0
bp_2_207_4,-- you asked me about that business with the avengers --,[],"[[88.0, 28.0, 243.0, 111.0], [18.0, 112.0, 151.0, 241.0], [32.0, 359.0, 192.0, 434.0]]",[],"[[212.0, 300.0, 247.0, 344.0], [140.0, 254.0, 182.0, 303.0], [142.0, 254.0, 181.0, 301.0]]",INFORM,0.0,0.0
bp_2_207_4,"yes, since the president of the united states called you on the carpet about it --",[],"[[88.0, 28.0, 243.0, 111.0], [18.0, 112.0, 151.0, 241.0], [32.0, 359.0, 192.0, 434.0]]",[],"[[212.0, 300.0, 247.0, 344.0], [140.0, 254.0, 182.0, 303.0], [142.0, 254.0, 181.0, 301.0]]",FEEDBACK,0.0,0.0
bp_2_207_4,-- and gave you 24 hours to get king t'challa on the leash --,[],"[[88.0, 28.0, 243.0, 111.0], [18.0, 112.0, 151.0, 241.0], [32.0, 359.0, 192.0, 434.0]]",[],"[[212.0, 300.0, 247.0, 344.0], [140.0, 254.0, 182.0, 303.0], [142.0, 254.0, 181.0, 301.0]]",FEEDBACK,0.0,0.0
bp_2_208_5,...biting every hand that feeds him. get dressed. i've taken the liberty of buying you some new clothes.,[],"[[198.0, 47.0, 316.0, 248.0]]",[],"[[4.0, 14.0, 203.0, 450.0]]",,0.13636363636363635,0.45454545454545453
bp_2_209_3,-- that factions within the u.s. intelligece community have effected a coup d'etat in my homeland. my friends--,[],"[[182.0, 10.0, 420.0, 93.0], [324.0, 71.0, 426.0, 143.0]]",[],"[[159.0, 123.0, 235.0, 223.0], [160.0, 122.0, 232.0, 221.0]]",,0.0,0.0
bp_2_209_3,this constitutes an act of war.,[],"[[182.0, 10.0, 420.0, 93.0], [324.0, 71.0, 426.0, 143.0]]",[],"[[159.0, 123.0, 235.0, 223.0], [160.0, 122.0, 232.0, 221.0]]",INFORM,0.0,0.0
bp_2_210_3,get back to new york. you've got 24 hours to get king t'challa to retract his statement or you're shipping out to --,[],"[[9.0, 5.0, 286.0, 100.0]]",[],"[[35.0, 114.0, 183.0, 356.0]]",,0.06818181818181818,0.22727272727272727
bp_2_211_0,t'challa -- what do you want from me?!,[],"[[186.0, 23.0, 306.0, 93.0], [327.0, 20.0, 433.0, 73.0], [420.0, 29.0, 583.0, 159.0], [434.0, 162.0, 597.0, 273.0]]",[],"[[296.0, 218.0, 330.0, 250.0], [375.0, 190.0, 411.0, 226.0], [379.0, 192.0, 411.0, 229.0], [376.0, 192.0, 406.0, 227.0]]",WHY_QUESTION,0.0,0.0
bp_2_211_0,nicole.. it is not our time.,[],"[[186.0, 23.0, 306.0, 93.0], [327.0, 20.0, 433.0, 73.0], [420.0, 29.0, 583.0, 159.0], [434.0, 162.0, 597.0, 273.0]]",[],"[[296.0, 218.0, 330.0, 250.0], [375.0, 190.0, 411.0, 226.0], [379.0, 192.0, 411.0, 229.0], [376.0, 192.0, 406.0, 227.0]]",FEEDBACK,0.0,0.0
bp_2_211_0,"first in my life is to defend and serve the wakandans.for me to truly lead, i must be more than king --",[],"[[186.0, 23.0, 306.0, 93.0], [327.0, 20.0, 433.0, 73.0], [420.0, 29.0, 583.0, 159.0], [434.0, 162.0, 597.0, 273.0]]",[],"[[296.0, 218.0, 330.0, 250.0], [375.0, 190.0, 411.0, 226.0], [379.0, 192.0, 411.0, 229.0], [376.0, 192.0, 406.0, 227.0]]",,0.375,0.41666666666666663
bp_2_211_0,-- i must be chieftain of the panther clan.my studies here are part of that pilgrimage.,[],"[[186.0, 23.0, 306.0, 93.0], [327.0, 20.0, 433.0, 73.0], [420.0, 29.0, 583.0, 159.0], [434.0, 162.0, 597.0, 273.0]]",[],"[[296.0, 218.0, 330.0, 250.0], [375.0, 190.0, 411.0, 226.0], [379.0, 192.0, 411.0, 229.0], [376.0, 192.0, 406.0, 227.0]]",,0.0,0.0
bp_2_211_1,"i mean, nick, there are practical limits to what i can tell a head of state to do or not to do --",[],"[[207.0, 187.0, 368.0, 308.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",FEEDBACK,-0.3125,0.6875
bp_2_211_2,and me? was i part of the journey?,[],"[[270.0, 5.0, 402.0, 57.0], [36.0, 310.0, 220.0, 452.0], [315.0, 349.0, 377.0, 433.0]]",[],"[[310.0, 104.0, 399.0, 210.0], [124.0, 81.0, 209.0, 194.0], [310.0, 105.0, 398.0, 209.0]]",,0.0,0.0
bp_2_211_2,of course. but the journey continues. if i rest... if i stray... my people perish. you must understand that.,[],"[[270.0, 5.0, 402.0, 57.0], [36.0, 310.0, 220.0, 452.0], [315.0, 349.0, 377.0, 433.0]]",[],"[[310.0, 104.0, 399.0, 210.0], [124.0, 81.0, 209.0, 194.0], [310.0, 105.0, 398.0, 209.0]]",,0.0,0.0
bp_2_211_2,-- -- i do.,[],"[[270.0, 5.0, 402.0, 57.0], [36.0, 310.0, 220.0, 452.0], [315.0, 349.0, 377.0, 433.0]]",[],"[[310.0, 104.0, 399.0, 210.0], [124.0, 81.0, 209.0, 194.0], [310.0, 105.0, 398.0, 209.0]]",FEEDBACK,0.0,0.0
bp_2_213_0,"and, so...",['the hockey puck'],"[[139.0, 84.0, 190.0, 121.0], [139.0, 120.0, 300.0, 240.0], [161.0, 240.0, 281.0, 311.0], [594.0, 75.0, 712.0, 137.0]]","[[262.0, 9.0, 658.0, 57.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [677.0, 152.0, 729.0, 215.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_213_0,"... you've pled your case before the global council, declared war on the mightiest nation on the planet --",['the hockey puck'],"[[139.0, 84.0, 190.0, 121.0], [139.0, 120.0, 300.0, 240.0], [161.0, 240.0, 281.0, 311.0], [594.0, 75.0, 712.0, 137.0]]","[[262.0, 9.0, 658.0, 57.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [677.0, 152.0, 729.0, 215.0]]",INFORM,0.0,0.0
bp_2_213_0,-- and scarcely do the winds of change blow.,['the hockey puck'],"[[139.0, 84.0, 190.0, 121.0], [139.0, 120.0, 300.0, 240.0], [161.0, 240.0, 281.0, 311.0], [594.0, 75.0, 712.0, 137.0]]","[[262.0, 9.0, 658.0, 57.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [677.0, 152.0, 729.0, 215.0]]",INFORM,0.0,0.0
bp_2_213_0,how the mighty have fallen.,['the hockey puck'],"[[139.0, 84.0, 190.0, 121.0], [139.0, 120.0, 300.0, 240.0], [161.0, 240.0, 281.0, 311.0], [594.0, 75.0, 712.0, 137.0]]","[[262.0, 9.0, 658.0, 57.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [677.0, 152.0, 729.0, 215.0]]",INFORM,0.4,0.9
bp_2_213_2,"you will be assassinated before dawn, t'challa we both know it.",[],"[[34.0, 6.0, 266.0, 58.0], [266.0, 6.0, 490.0, 58.0], [125.0, 338.0, 243.0, 397.0]]",[],"[[60.0, 63.0, 183.0, 203.0], [266.0, 85.0, 442.0, 217.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_213_2,we both know you need me now. if it wasn't for me,[],"[[34.0, 6.0, 266.0, 58.0], [266.0, 6.0, 490.0, 58.0], [125.0, 338.0, 243.0, 397.0]]",[],"[[60.0, 63.0, 183.0, 203.0], [266.0, 85.0, 442.0, 217.0], [-1.0, -1.0, -1.0, -1.0]]",FEEDBACK,0.0,0.0
bp_2_213_2,"ah, finally -- my cue --",[],"[[34.0, 6.0, 266.0, 58.0], [266.0, 6.0, 490.0, 58.0], [125.0, 338.0, 243.0, 397.0]]",[],"[[60.0, 63.0, 183.0, 203.0], [266.0, 85.0, 442.0, 217.0], [-1.0, -1.0, -1.0, -1.0]]",FEEDBACK,0.0,1.0
bp_2_215_2,"i thougnt we had a deal, t'challa. i thought after my royal dumping, i'd be through with this kind of thing.",[],"[[16.0, 2.0, 188.0, 134.0], [52.0, 472.0, 210.0, 667.0]]",[],"[[108.0, 197.0, 256.0, 371.0], [112.0, 198.0, 256.0, 371.0]]",,0.6,0.9
bp_2_215_2,"i've been kidnapped, made into a human bomb, arrested, trailed by spy-guys, shot at, and ""detained"" by that creepy white wolf.all in all, a pretty full day.",[],"[[16.0, 2.0, 188.0, 134.0], [52.0, 472.0, 210.0, 667.0]]",[],"[[108.0, 197.0, 256.0, 371.0], [112.0, 198.0, 256.0, 371.0]]",,0.019999999999999997,0.53
bp_2_216_4,yes!nail 'em your high --,"['thank you, dr. achebe.']","[[150.0, 1.0, 323.0, 86.0]]","[[18.0, 15.0, 116.0, 70.0]]","[[176.0, 80.0, 287.0, 245.0]]",,0.16,0.54
bp_2_217_1,"only here, in the techno jungle, can the prowlers be stopped.",[],"[[4.0, 4.0, 168.0, 95.0], [28.0, 304.0, 196.0, 401.0], [446.0, 6.0, 680.0, 132.0], [576.0, 258.0, 773.0, 399.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [353.0, 69.0, 484.0, 238.0], [704.0, 71.0, 811.0, 220.0]]",INFORM,0.0,1.0
bp_2_217_1,hidden within this labyrinth are protocols and controls known only to me.,[],"[[4.0, 4.0, 168.0, 95.0], [28.0, 304.0, 196.0, 401.0], [446.0, 6.0, 680.0, 132.0], [576.0, 258.0, 773.0, 399.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [353.0, 69.0, 484.0, 238.0], [704.0, 71.0, 811.0, 220.0]]",INFORM,-0.08333333333333333,0.6666666666666666
bp_2_217_1,"you've known all along, haven't you? you knew the trip to the u.s. was a lure -- you knew there'd be a coup --",[],"[[4.0, 4.0, 168.0, 95.0], [28.0, 304.0, 196.0, 401.0], [446.0, 6.0, 680.0, 132.0], [576.0, 258.0, 773.0, 399.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [353.0, 69.0, 484.0, 238.0], [704.0, 71.0, 811.0, 220.0]]",,0.0,0.0
bp_2_217_1,"i suspected. had i not feigned ignorance, many more innocents would have been harmed --",[],"[[4.0, 4.0, 168.0, 95.0], [28.0, 304.0, 196.0, 401.0], [446.0, 6.0, 680.0, 132.0], [576.0, 258.0, 773.0, 399.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [353.0, 69.0, 484.0, 238.0], [704.0, 71.0, 811.0, 220.0]]",,0.5,0.5
bp_2_219_0,"-- this trap, or the fact achebe must have been planning to put you in it for months.",[],"[[695.0, 3.0, 902.0, 77.0], [791.0, 83.0, 903.0, 174.0]]",[],"[[459.0, 27.0, 601.0, 142.0], [459.0, 25.0, 601.0, 141.0]]",INFORM,0.0,0.0
bp_2_219_0,i mean you don't exactly buy one of these things from k-mart...,[],"[[695.0, 3.0, 902.0, 77.0], [791.0, 83.0, 903.0, 174.0]]",[],"[[459.0, 27.0, 601.0, 142.0], [459.0, 25.0, 601.0, 141.0]]",INFORM,-0.03125,0.46875
bp_2_219_1,"ah, yes. i know that...",[],"[[600.0, 198.0, 656.0, 251.0], [655.0, 175.0, 813.0, 287.0]]",[],"[[224.0, 29.0, 375.0, 171.0], [225.0, 28.0, 373.0, 168.0]]",,0.0,0.0
bp_2_219_1,"y'know, your highness, i don't know what's scarier --",[],"[[600.0, 198.0, 656.0, 251.0], [655.0, 175.0, 813.0, 287.0]]",[],"[[224.0, 29.0, 375.0, 171.0], [225.0, 28.0, 373.0, 168.0]]",INFORM,0.0,0.0
bp_2_219_4,"and, you're naked.",[],"[[27.0, 8.0, 127.0, 74.0], [6.0, 73.0, 110.0, 108.0], [38.0, 112.0, 136.0, 180.0], [13.0, 173.0, 112.0, 213.0]]",[],"[[140.0, 58.0, 295.0, 244.0], [-1.0, -1.0, -1.0, -1.0], [139.0, 57.0, 295.0, 245.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.4
bp_2_219_4,correct.,[],"[[27.0, 8.0, 127.0, 74.0], [6.0, 73.0, 110.0, 108.0], [38.0, 112.0, 136.0, 180.0], [13.0, 173.0, 112.0, 213.0]]",[],"[[140.0, 58.0, 295.0, 244.0], [-1.0, -1.0, -1.0, -1.0], [139.0, 57.0, 295.0, 245.0], [-1.0, -1.0, -1.0, -1.0]]",FEEDBACK,0.0,0.0
bp_2_219_4,"and if i don't, i'll probably die.",[],"[[27.0, 8.0, 127.0, 74.0], [6.0, 73.0, 110.0, 108.0], [38.0, 112.0, 136.0, 180.0], [13.0, 173.0, 112.0, 213.0]]",[],"[[140.0, 58.0, 295.0, 244.0], [-1.0, -1.0, -1.0, -1.0], [139.0, 57.0, 295.0, 245.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_219_4,correct.,[],"[[27.0, 8.0, 127.0, 74.0], [6.0, 73.0, 110.0, 108.0], [38.0, 112.0, 136.0, 180.0], [13.0, 173.0, 112.0, 213.0]]",[],"[[140.0, 58.0, 295.0, 244.0], [-1.0, -1.0, -1.0, -1.0], [139.0, 57.0, 295.0, 245.0], [-1.0, -1.0, -1.0, -1.0]]",FEEDBACK,0.0,0.0
bp_2_220_5,...maybe he thinks i'm his friend...,[],"[[101.0, 64.0, 218.0, 118.0]]",[],"[[163.0, 189.0, 301.0, 389.0]]",FEEDBACK,0.0,0.0
bp_2_221_1,... go home.,[],"[[20.0, 30.0, 90.0, 73.0], [110.0, 19.0, 227.0, 96.0]]",[],"[[54.0, 140.0, 108.0, 217.0], [156.0, 120.0, 301.0, 272.0]]",ORDER,0.0,0.0
bp_2_221_1,i am home.i was home.,[],"[[20.0, 30.0, 90.0, 73.0], [110.0, 19.0, 227.0, 96.0]]",[],"[[54.0, 140.0, 108.0, 217.0], [156.0, 120.0, 301.0, 272.0]]",,0.0,0.0
bp_2_221_3,i should have told you about school-- about t'challa and me.,[],"[[16.0, 15.0, 155.0, 82.0], [131.0, 75.0, 214.0, 129.0]]",[],"[[248.0, 66.0, 284.0, 104.0], [248.0, 67.0, 281.0, 104.0]]",INFORM,0.0,0.0
bp_2_221_3,ross-- it was a long time ago.,[],"[[16.0, 15.0, 155.0, 82.0], [131.0, 75.0, 214.0, 129.0]]",[],"[[248.0, 66.0, 284.0, 104.0], [248.0, 67.0, 281.0, 104.0]]",INFORM,-0.05,0.4
bp_2_222_5,... i'll kill you... you ...,[],"[[130.0, 8.0, 250.0, 80.0]]",[],"[[27.0, 44.0, 152.0, 178.0]]",INFORM,0.0,0.0
bp_2_222_8,you-- son of a--!!,[],"[[59.0, 36.0, 119.0, 79.0]]",[],"[[38.0, 273.0, 86.0, 305.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_223_0,-- take it like a man.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",ORDER,0.0,0.0
bp_2_223_0,"y'know, for a tall guy raised in harlem -- you play ball like a girl.",[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",INFORM,0.0,0.0
bp_2_223_0,all that muscle makes your trip over your own feet.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",INFORM,0.6,1.0
bp_2_223_0,makes me wonder how you managed to beat t'challa so many times.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",INFORM,0.5,0.5
bp_2_223_0,every time.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",FEEDBACK,0.0,0.0
bp_2_223_0,whatever.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",FEEDBACK,0.0,0.0
bp_2_223_1,y'know -- -- i don't think i like you.,[],"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_223_1,"c'mon, erik killmonger -- big chief n'jadaka -- the michael milken of the african continent -- toughest guy in town --",[],"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,0.0,0.05
bp_2_227_0,you got any tuna?,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_227_0,pantry.,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",FEEDBACK,0.0,0.0
bp_2_227_0,think i'll grab a sandwich. you want -- ?,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",,0.0,0.0
bp_2_227_0,sure.,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",FEEDBACK,0.5,0.8888888888888888
bp_2_227_2,"not in the mood, queen.","['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]",FEEDBACK,0.0,0.0
bp_2_227_2,look at me! at what they made me wear!,"['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]",,0.0,0.0
bp_2_227_2,"does ""dora milaje"" mean ""ready for cocktail party at all times""?*","['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]",YES-NO_QUESTION,-0.056249999999999994,0.59375
bp_2_228_0,ghaaaaaahhh-- put me downnn--!!,"['--tends to fold like a cheap suit the minute you take their toys away.', 'the client was just a tad obsessed, which, depending on which side of the good guy/dirtbag fence you were on--', '--made this the ultimate good news/bad news situation.']","[[117.0, 117.0, 267.0, 169.0]]","[[10.0, 24.0, 206.0, 78.0], [213.0, 806.0, 463.0, 878.0], [628.0, 903.0, 846.0, 946.0]]","[[231.0, 241.0, 315.0, 317.0]]",,0.0,0.0
bp_2_230_4,"-- remember, here in america, you are not to kill.",[],"[[263.0, 4.0, 443.0, 62.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_231_2,"grown""?! i'm only 16, gramps.",[],"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]",,0.0,1.0
bp_2_231_2,"in our culture, you would be married by now! we do not infantilize our young!",[],"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]",,0.21875,0.325
bp_2_231_2,... obviously ...,[],"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]",FEEDBACK,0.0,0.5
bp_2_231_2,and you shall address me as mama!,[],"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]",ORDER,0.0,0.0
bp_2_232_1,let's see... do i feel like tribal or tribal--?,[],"[[54.0, 4.0, 213.0, 52.0], [128.0, 58.0, 295.0, 111.0], [170.0, 124.0, 283.0, 210.0], [128.0, 391.0, 283.0, 457.0]]",[],"[[323.0, 86.0, 405.0, 193.0], [321.0, 86.0, 403.0, 193.0], [-1.0, -1.0, -1.0, -1.0], [322.0, 86.0, 402.0, 191.0]]",OR_QUESTION,0.0,0.0
bp_2_232_1,whose closet am i digging through --?,[],"[[54.0, 4.0, 213.0, 52.0], [128.0, 58.0, 295.0, 111.0], [170.0, 124.0, 283.0, 210.0], [128.0, 391.0, 283.0, 457.0]]",[],"[[323.0, 86.0, 405.0, 193.0], [321.0, 86.0, 403.0, 193.0], [-1.0, -1.0, -1.0, -1.0], [322.0, 86.0, 402.0, 191.0]]",WHY_QUESTION,0.0,0.0
