img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion
bp_1_168_1,i condemn the man who arrogates to himself the panther spirit's name and so gives the evil men who rule azania nothing less than an excuse to commit genocide--,[],"[[4.0, 5.0, 251.0, 125.0], [26.0, 130.0, 246.0, 222.0]]",[],"[[158.0, 572.0, 185.0, 603.0], [161.0, 575.0, 187.0, 605.0]]",INFORM,-0.4055555555555556,0.37222222222222223,"{""anger"": 0.9587, ""sadness"": 0.0233, ""fear"": 0.0075, ""disgust"": 0.0056, ""joy"": 0.0039, ""neutral"": 0.0005, ""surprise"": 0.0005}"
bp_1_168_1,"and, while i condemn apartheid as a blot on the face of all humanity that must be erased--",[],"[[4.0, 5.0, 251.0, 125.0], [26.0, 130.0, 246.0, 222.0]]",[],"[[158.0, 572.0, 185.0, 603.0], [161.0, 575.0, 187.0, 605.0]]",INFORM,0.0,0.0,"{""anger"": 0.6327, ""disgust"": 0.175, ""sadness"": 0.151, ""fear"": 0.0252, ""neutral"": 0.0121, ""joy"": 0.0028, ""surprise"": 0.0013}"
bp_1_168_3,"-- i condemn this fruitless revolt, and plead that both sides lay down their arms in truce.",[],"[[116.0, 3.0, 520.0, 50.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",INFORM,-0.15555555555555556,0.2888888888888889,"{""anger"": 0.6545, ""sadness"": 0.2527, ""disgust"": 0.0691, ""neutral"": 0.0086, ""joy"": 0.0078, ""fear"": 0.0062, ""surprise"": 0.0011}"
bp_1_168_4,"i condemn the masters of azania who, for generations have infucted pain and death on an innocent populace because of their race--",[],"[[4.0, 4.0, 144.0, 177.0]]",[],"[[23.0, 266.0, 131.0, 398.0]]",INFORM,0.5,0.7,"{""anger"": 0.7909, ""sadness"": 0.1397, ""disgust"": 0.0356, ""joy"": 0.0232, ""fear"": 0.0075, ""neutral"": 0.0017, ""surprise"": 0.0014}"
bp_1_169_3,traitor!!,[],"[[4.0, 2.0, 140.0, 50.0], [54.0, 382.0, 324.0, 486.0]]",[],"[[10.0, 138.0, 185.0, 337.0], [11.0, 136.0, 185.0, 338.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""surprise"": 0.413, ""neutral"": 0.2854, ""anger"": 0.1549, ""disgust"": 0.0588, ""fear"": 0.0357, ""sadness"": 0.0276, ""joy"": 0.0246}"
bp_1_169_3,by this you have given public support to that cursed regime! no wonder the panther spirit deserted you-- it can't stomach traitors!,[],"[[4.0, 2.0, 140.0, 50.0], [54.0, 382.0, 324.0, 486.0]]",[],"[[10.0, 138.0, 185.0, 337.0], [11.0, 136.0, 185.0, 338.0]]",INFORM,0.0,0.06666666666666667,"{""anger"": 0.4752, ""disgust"": 0.3649, ""sadness"": 0.0529, ""surprise"": 0.0451, ""neutral"": 0.033, ""fear"": 0.0246, ""joy"": 0.0043}"
bp_1_169_5,"it is you who are the traitor, ndebele!i thing the government itselt set this revolt up to consolidate their power!",[],"[[5.0, 3.0, 223.0, 101.0], [153.0, 235.0, 320.0, 313.0]]",[],"[[52.0, 291.0, 97.0, 340.0], [52.0, 293.0, 98.0, 335.0]]",,0.0,0.0,"{""anger"": 0.9429, ""sadness"": 0.013, ""disgust"": 0.0123, ""surprise"": 0.0113, ""neutral"": 0.0095, ""fear"": 0.0072, ""joy"": 0.0038}"
bp_1_169_5,and i will not desert my king at the first bad omen!,[],"[[5.0, 3.0, 223.0, 101.0], [153.0, 235.0, 320.0, 313.0]]",[],"[[52.0, 291.0, 97.0, 340.0], [52.0, 293.0, 98.0, 335.0]]",INFORM,-0.3124999999999999,0.5,"{""anger"": 0.9389, ""fear"": 0.0247, ""sadness"": 0.0176, ""disgust"": 0.0083, ""neutral"": 0.0051, ""joy"": 0.0035, ""surprise"": 0.0018}"
bp_1_169_6,--in order to see with certainty whether the panther spirit yet dwells within you--,[],"[[7.0, 4.0, 199.0, 90.0]]",[],"[[5.0, 102.0, 197.0, 527.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.7339, ""fear"": 0.1453, ""anger"": 0.0357, ""joy"": 0.0255, ""disgust"": 0.0255, ""surprise"": 0.0175, ""sadness"": 0.0167}"
bp_1_170_4,it's tabby!!,[],"[[225.0, 4.0, 338.0, 55.0]]",[],"[[45.0, 34.0, 219.0, 247.0]]",INFORM,0.0,0.0,"{""surprise"": 0.6878, ""neutral"": 0.1531, ""joy"": 0.0992, ""anger"": 0.0292, ""sadness"": 0.0164, ""disgust"": 0.0109, ""fear"": 0.0033}"
bp_1_174_3,the citizens of azania put their faith in you--to protect our way of life... to live up to your pledge!,[],"[[4.0, 5.0, 223.0, 96.0], [804.0, 66.0, 964.0, 136.0]]",[],"[[267.0, 55.0, 289.0, 80.0], [649.0, 5.0, 684.0, 41.0]]",INFORM,0.17045454545454544,0.5,"{""anger"": 0.7668, ""neutral"": 0.1209, ""joy"": 0.0579, ""fear"": 0.0201, ""disgust"": 0.0147, ""surprise"": 0.0145, ""sadness"": 0.005}"
bp_1_174_3,for duty-- for honor-- for country!,[],"[[4.0, 5.0, 223.0, 96.0], [804.0, 66.0, 964.0, 136.0]]",[],"[[267.0, 55.0, 289.0, 80.0], [649.0, 5.0, 684.0, 41.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""anger"": 0.7191, ""joy"": 0.1449, ""neutral"": 0.0684, ""disgust"": 0.0462, ""surprise"": 0.0137, ""sadness"": 0.0042, ""fear"": 0.0033}"
bp_1_174_5,so now we take the fight to him. we're going into wakanda.,[],"[[4.0, 3.0, 159.0, 67.0]]",[],"[[4.0, 142.0, 169.0, 483.0]]",,0.0,0.0,"{""neutral"": 0.9533, ""joy"": 0.0147, ""surprise"": 0.0098, ""anger"": 0.0077, ""sadness"": 0.0059, ""disgust"": 0.0043, ""fear"": 0.0043}"
bp_1_176_3,the revolt in azania is a ghastly failure! it is precisely the excuse the government needs to exterminate the natives in that country!,[],"[[4.0, 1.0, 257.0, 105.0], [441.0, 136.0, 643.0, 243.0]]",[],"[[229.0, 157.0, 245.0, 169.0], [344.0, 107.0, 364.0, 125.0]]",,-0.01944444444444443,0.38333333333333336,"{""fear"": 0.9866, ""anger"": 0.0075, ""surprise"": 0.0016, ""sadness"": 0.0015, ""disgust"": 0.0013, ""joy"": 0.001, ""neutral"": 0.0005}"
bp_1_176_3,"even so, our king should have demonstrated solidarity with the rebels their cause is a just one!",[],"[[4.0, 1.0, 257.0, 105.0], [441.0, 136.0, 643.0, 243.0]]",[],"[[229.0, 157.0, 245.0, 169.0], [344.0, 107.0, 364.0, 125.0]]",,0.0,0.0,"{""neutral"": 0.5914, ""anger"": 0.271, ""disgust"": 0.0881, ""sadness"": 0.0165, ""surprise"": 0.0164, ""joy"": 0.0085, ""fear"": 0.008}"
bp_1_177_0,-- has never survived on faith!,[],"[[29.0, 5.0, 216.0, 68.0], [23.0, 670.0, 183.0, 741.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [48.0, 161.0, 310.0, 577.0]]",INFORM,0.0,0.0,"{""sadness"": 0.2763, ""surprise"": 0.2363, ""neutral"": 0.2199, ""anger"": 0.1247, ""disgust"": 0.0665, ""fear"": 0.0656, ""joy"": 0.0108}"
bp_1_177_0,arrrrgh! my ear-- the pain--!,[],"[[29.0, 5.0, 216.0, 68.0], [23.0, 670.0, 183.0, 741.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [48.0, 161.0, 310.0, 577.0]]",,0.0,0.0,"{""surprise"": 0.6806, ""sadness"": 0.2102, ""anger"": 0.0365, ""disgust"": 0.0216, ""fear"": 0.0187, ""neutral"": 0.0178, ""joy"": 0.0146}"
bp_1_177_2,seek not to sway me with words of king--,[],"[[7.0, 319.0, 91.0, 414.0], [149.0, 655.0, 304.0, 743.0]]",[],"[[46.0, 442.0, 230.0, 661.0], [45.0, 441.0, 229.0, 661.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""fear"": 0.6651, ""anger"": 0.1867, ""neutral"": 0.0575, ""sadness"": 0.0511, ""disgust"": 0.0284, ""joy"": 0.0064, ""surprise"": 0.0048}"
bp_1_177_2,--neither the cleverness of the warrior nor the cat is with words!,[],"[[7.0, 319.0, 91.0, 414.0], [149.0, 655.0, 304.0, 743.0]]",[],"[[46.0, 442.0, 230.0, 661.0], [45.0, 441.0, 229.0, 661.0]]",FEEDBACK,0.0,0.0,"{""disgust"": 0.4081, ""anger"": 0.2471, ""neutral"": 0.2275, ""surprise"": 0.0635, ""fear"": 0.0237, ""sadness"": 0.0216, ""joy"": 0.0085}"
bp_1_179_3,"we koff koff fight you, murderer! to the end!you never conquer our people!",[],"[[124.0, 4.0, 320.0, 108.0], [211.0, 393.0, 302.0, 465.0]]",[],"[[106.0, 76.0, 178.0, 166.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0,"{""anger"": 0.9431, ""fear"": 0.0228, ""disgust"": 0.0099, ""neutral"": 0.0075, ""surprise"": 0.0058, ""joy"": 0.0057, ""sadness"": 0.0052}"
bp_1_179_3,a kid.i almost killed a kid.,[],"[[124.0, 4.0, 320.0, 108.0], [211.0, 393.0, 302.0, 465.0]]",[],"[[106.0, 76.0, 178.0, 166.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.2,0.0,"{""surprise"": 0.3886, ""sadness"": 0.3775, ""fear"": 0.1334, ""anger"": 0.0412, ""neutral"": 0.0251, ""disgust"": 0.0189, ""joy"": 0.0154}"
bp_1_179_4,"well, he can't have got far! show yourself panther!",[],"[[164.0, 331.0, 300.0, 441.0]]",[],"[[8.0, 3.0, 188.0, 316.0]]",,0.15625,1.0,"{""surprise"": 0.5028, ""neutral"": 0.1368, ""joy"": 0.1339, ""sadness"": 0.1153, ""anger"": 0.083, ""disgust"": 0.0227, ""fear"": 0.0055}"
bp_1_180_0,... is you!,[],"[[37.0, 5.0, 161.0, 33.0], [165.0, 387.0, 240.0, 439.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 26.0, 169.0, 465.0]]",INFORM,0.0,0.0,"{""surprise"": 0.9131, ""anger"": 0.0288, ""neutral"": 0.0265, ""joy"": 0.0113, ""sadness"": 0.0099, ""disgust"": 0.0079, ""fear"": 0.0025}"
bp_1_180_0,uh-oh...,[],"[[37.0, 5.0, 161.0, 33.0], [165.0, 387.0, 240.0, 439.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 26.0, 169.0, 465.0]]",BACKCHANNEL,0.0,0.0,"{""surprise"": 0.3661, ""neutral"": 0.3142, ""sadness"": 0.1278, ""fear"": 0.119, ""joy"": 0.0289, ""disgust"": 0.0248, ""anger"": 0.0191}"
bp_1_180_1,what's all the ruckus over here?,[],"[[313.0, 2.0, 425.0, 99.0], [357.0, 302.0, 492.0, 380.0]]",[],"[[294.0, 218.0, 315.0, 244.0], [297.0, 218.0, 315.0, 244.0]]",WHY_QUESTION,0.0,0.0,"{""anger"": 0.8038, ""disgust"": 0.1138, ""sadness"": 0.0376, ""neutral"": 0.0213, ""surprise"": 0.0182, ""fear"": 0.003, ""joy"": 0.0023}"
bp_1_180_1,guys! have you got the panther yet?,[],"[[313.0, 2.0, 425.0, 99.0], [357.0, 302.0, 492.0, 380.0]]",[],"[[294.0, 218.0, 315.0, 244.0], [297.0, 218.0, 315.0, 244.0]]",,0.0,0.0,"{""surprise"": 0.7914, ""neutral"": 0.0779, ""joy"": 0.0724, ""sadness"": 0.0333, ""anger"": 0.0177, ""disgust"": 0.0054, ""fear"": 0.0019}"
bp_1_180_2,the panther has defeated them!,[],"[[4.0, 292.0, 119.0, 394.0], [158.0, 391.0, 330.0, 483.0]]",[],"[[65.0, 136.0, 158.0, 265.0], [247.0, 96.0, 285.0, 134.0]]",INFORM,0.0,0.0,"{""surprise"": 0.7316, ""anger"": 0.1276, ""joy"": 0.0543, ""neutral"": 0.0506, ""sadness"": 0.0157, ""disgust"": 0.0151, ""fear"": 0.005}"
bp_1_180_2,there can be no more proof needed than this! he is our king!,[],"[[4.0, 292.0, 119.0, 394.0], [158.0, 391.0, 330.0, 483.0]]",[],"[[65.0, 136.0, 158.0, 265.0], [247.0, 96.0, 285.0, 134.0]]",,-0.390625,0.5,"{""anger"": 0.5804, ""surprise"": 0.2343, ""disgust"": 0.0805, ""neutral"": 0.0456, ""joy"": 0.0284, ""fear"": 0.0161, ""sadness"": 0.0146}"
bp_1_183_2,we have to get more information about it-- find out whatever else your source might know --,[],"[[4.0, 4.0, 211.0, 83.0], [3.0, 440.0, 130.0, 479.0]]",[],"[[5.0, 85.0, 278.0, 418.0], [4.0, 85.0, 278.0, 418.0]]",,0.5,0.5,"{""neutral"": 0.9278, ""surprise"": 0.0223, ""anger"": 0.0151, ""sadness"": 0.0139, ""fear"": 0.0081, ""disgust"": 0.007, ""joy"": 0.0059}"
bp_1_183_2,"and act, act before it's --",[],"[[4.0, 4.0, 211.0, 83.0], [3.0, 440.0, 130.0, 479.0]]",[],"[[5.0, 85.0, 278.0, 418.0], [4.0, 85.0, 278.0, 418.0]]",ORDER,0.0,0.0,"{""neutral"": 0.6156, ""anger"": 0.1847, ""fear"": 0.1243, ""sadness"": 0.0318, ""disgust"": 0.0191, ""surprise"": 0.0167, ""joy"": 0.0078}"
bp_1_183_3,as for the beeper.. i'm afraid there's no place to put it with this outfit.,[],"[[325.0, 4.0, 478.0, 105.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",,-0.6,0.9,"{""fear"": 0.9448, ""neutral"": 0.0256, ""sadness"": 0.0151, ""surprise"": 0.0079, ""anger"": 0.0031, ""disgust"": 0.0023, ""joy"": 0.0013}"
bp_1_183_4,"so, does the one true black panther wish to go over trade reports.. or just have an early breakfast?",[],"[[177.0, 4.0, 390.0, 86.0]]",[],"[[24.0, 22.0, 184.0, 200.0]]",OR_QUESTION,0.09444444444444444,0.4611111111111112,"{""neutral"": 0.8975, ""surprise"": 0.0552, ""sadness"": 0.0288, ""disgust"": 0.006, ""joy"": 0.0045, ""fear"": 0.0041, ""anger"": 0.004}"
bp_1_184_0,"you know i could have the gun empty ist chambers, and return it to you before you had a chance to pull the trigger",[],"[[6.0, 8.0, 326.0, 71.0], [116.0, 653.0, 333.0, 725.0], [358.0, 3.0, 653.0, 151.0], [546.0, 158.0, 657.0, 282.0], [417.0, 678.0, 655.0, 726.0]]",[],"[[94.0, 120.0, 209.0, 258.0], [-1.0, -1.0, -1.0, -1.0], [557.0, 370.0, 635.0, 470.0], [558.0, 372.0, 634.0, 471.0], [381.0, 213.0, 490.0, 397.0]]",INFORM,-0.1,0.5,"{""neutral"": 0.6935, ""surprise"": 0.1704, ""anger"": 0.059, ""sadness"": 0.0311, ""fear"": 0.0268, ""joy"": 0.0113, ""disgust"": 0.0079}"
bp_1_184_0,that's not the point t'challa!you can't continue to run out on your country!,[],"[[6.0, 8.0, 326.0, 71.0], [116.0, 653.0, 333.0, 725.0], [358.0, 3.0, 653.0, 151.0], [546.0, 158.0, 657.0, 282.0], [417.0, 678.0, 655.0, 726.0]]",[],"[[94.0, 120.0, 209.0, 258.0], [-1.0, -1.0, -1.0, -1.0], [557.0, 370.0, 635.0, 470.0], [558.0, 372.0, 634.0, 471.0], [381.0, 213.0, 490.0, 397.0]]",,0.0,0.0,"{""anger"": 0.7609, ""surprise"": 0.0901, ""sadness"": 0.0399, ""fear"": 0.0362, ""disgust"": 0.0294, ""neutral"": 0.0249, ""joy"": 0.0186}"
bp_1_184_0,"malaika--there is a force leading a black revolt against the ruling whites in azania in my name.my right to wear the sacred panther garb is being disputed.and, a member of my shadow cabinet tells me some lunatic has a missile pointed at the heart of my kingdom!",[],"[[6.0, 8.0, 326.0, 71.0], [116.0, 653.0, 333.0, 725.0], [358.0, 3.0, 653.0, 151.0], [546.0, 158.0, 657.0, 282.0], [417.0, 678.0, 655.0, 726.0]]",[],"[[94.0, 120.0, 209.0, 258.0], [-1.0, -1.0, -1.0, -1.0], [557.0, 370.0, 635.0, 470.0], [558.0, 372.0, 634.0, 471.0], [381.0, 213.0, 490.0, 397.0]]",,0.09523809523809522,0.4845238095238095,"{""anger"": 0.9324, ""fear"": 0.0391, ""surprise"": 0.013, ""sadness"": 0.0067, ""neutral"": 0.0039, ""joy"": 0.0028, ""disgust"": 0.0021}"
bp_1_184_0,did you expect me to sit in council and debate ways and means?,[],"[[6.0, 8.0, 326.0, 71.0], [116.0, 653.0, 333.0, 725.0], [358.0, 3.0, 653.0, 151.0], [546.0, 158.0, 657.0, 282.0], [417.0, 678.0, 655.0, 726.0]]",[],"[[94.0, 120.0, 209.0, 258.0], [-1.0, -1.0, -1.0, -1.0], [557.0, 370.0, 635.0, 470.0], [558.0, 372.0, 634.0, 471.0], [381.0, 213.0, 490.0, 397.0]]",YES-NO_QUESTION,0.0,0.0,"{""surprise"": 0.5138, ""neutral"": 0.4045, ""anger"": 0.0429, ""disgust"": 0.0165, ""fear"": 0.0143, ""sadness"": 0.0055, ""joy"": 0.0026}"
bp_1_184_0,i knew you would come.you had to come.,[],"[[6.0, 8.0, 326.0, 71.0], [116.0, 653.0, 333.0, 725.0], [358.0, 3.0, 653.0, 151.0], [546.0, 158.0, 657.0, 282.0], [417.0, 678.0, 655.0, 726.0]]",[],"[[94.0, 120.0, 209.0, 258.0], [-1.0, -1.0, -1.0, -1.0], [557.0, 370.0, 635.0, 470.0], [558.0, 372.0, 634.0, 471.0], [381.0, 213.0, 490.0, 397.0]]",,0.0,0.0,"{""sadness"": 0.4846, ""surprise"": 0.2339, ""joy"": 0.1242, ""neutral"": 0.1071, ""fear"": 0.0306, ""anger"": 0.0181, ""disgust"": 0.0016}"
bp_1_184_2,but why me?why can't he continue to deal with you?,[],"[[7.0, 2.0, 229.0, 52.0], [9.0, 432.0, 243.0, 482.0]]",[],"[[74.0, 124.0, 89.0, 139.0], [56.0, 126.0, 67.0, 138.0]]",,0.0,0.0,"{""surprise"": 0.5166, ""anger"": 0.3591, ""sadness"": 0.0594, ""fear"": 0.0321, ""neutral"": 0.018, ""disgust"": 0.0116, ""joy"": 0.0031}"
bp_1_184_2,"his unstructions were explicit.you came along, or no deal.",[],"[[7.0, 2.0, 229.0, 52.0], [9.0, 432.0, 243.0, 482.0]]",[],"[[74.0, 124.0, 89.0, 139.0], [56.0, 126.0, 67.0, 138.0]]",,0.0,0.0,"{""neutral"": 0.4649, ""anger"": 0.3786, ""sadness"": 0.0491, ""joy"": 0.0397, ""disgust"": 0.0326, ""surprise"": 0.0265, ""fear"": 0.0087}"
bp_1_185_0,you are already under censure and arrest for interfering with sacret ritual -- don't make it harder on yourself!,[],"[[163.0, 3.0, 460.0, 76.0], [333.0, 229.0, 459.0, 380.0], [46.0, 462.0, 458.0, 486.0]]",[],"[[100.0, 40.0, 158.0, 112.0], [331.0, 104.0, 395.0, 208.0], [181.0, 191.0, 251.0, 281.0]]",,-0.0875,0.0,"{""anger"": 0.797, ""fear"": 0.1234, ""disgust"": 0.0312, ""neutral"": 0.0263, ""sadness"": 0.0181, ""surprise"": 0.0027, ""joy"": 0.0014}"
bp_1_185_0,a message was transmitted to wakanda from europe -- and it has been traced to you!,[],"[[163.0, 3.0, 460.0, 76.0], [333.0, 229.0, 459.0, 380.0], [46.0, 462.0, 458.0, 486.0]]",[],"[[100.0, 40.0, 158.0, 112.0], [331.0, 104.0, 395.0, 208.0], [181.0, 191.0, 251.0, 281.0]]",,0.0,0.0,"{""surprise"": 0.8521, ""neutral"": 0.0518, ""joy"": 0.046, ""anger"": 0.0354, ""sadness"": 0.0101, ""disgust"": 0.0025, ""fear"": 0.002}"
bp_1_185_0,"i know nothing about a message, ndebele.",[],"[[163.0, 3.0, 460.0, 76.0], [333.0, 229.0, 459.0, 380.0], [46.0, 462.0, 458.0, 486.0]]",[],"[[100.0, 40.0, 158.0, 112.0], [331.0, 104.0, 395.0, 208.0], [181.0, 191.0, 251.0, 281.0]]",INFORM,0.0,0.0,"{""neutral"": 0.5926, ""sadness"": 0.1837, ""surprise"": 0.0819, ""anger"": 0.0493, ""fear"": 0.0411, ""disgust"": 0.0277, ""joy"": 0.0237}"
bp_1_185_4,he is one of t'challa's order of the panther -- i know they're up to something!,[],"[[7.0, 5.0, 224.0, 68.0], [4.0, 403.0, 227.0, 484.0]]",[],"[[116.0, 87.0, 169.0, 135.0], [104.0, 86.0, 170.0, 134.0]]",,0.0,0.0,"{""surprise"": 0.5698, ""neutral"": 0.2341, ""anger"": 0.0923, ""disgust"": 0.0442, ""joy"": 0.044, ""sadness"": 0.0086, ""fear"": 0.0071}"
bp_1_185_4,"i know they hate our adherence to the old ways..and now that the omens fal against t'challa, they seek to--to do what?",[],"[[7.0, 5.0, 224.0, 68.0], [4.0, 403.0, 227.0, 484.0]]",[],"[[116.0, 87.0, 169.0, 135.0], [104.0, 86.0, 170.0, 134.0]]",,-0.35000000000000003,0.55,"{""anger"": 0.9296, ""sadness"": 0.0395, ""disgust"": 0.0089, ""fear"": 0.0075, ""neutral"": 0.006, ""surprise"": 0.0053, ""joy"": 0.0033}"
bp_1_186_0,a baby-buggy like this won't get us from the center of africa to its southern tip in six months!,[],"[[4.0, 7.0, 228.0, 81.0], [49.0, 409.0, 163.0, 450.0], [186.0, 418.0, 370.0, 481.0]]",[],"[[2.0, 180.0, 97.0, 316.0], [133.0, 149.0, 236.0, 380.0], [133.0, 148.0, 235.0, 380.0]]",INFORM,-0.05,0.05,"{""surprise"": 0.4135, ""neutral"": 0.2225, ""sadness"": 0.1664, ""anger"": 0.0966, ""fear"": 0.0411, ""disgust"": 0.036, ""joy"": 0.024}"
bp_1_186_0,"ordinarily, yes --",[],"[[4.0, 7.0, 228.0, 81.0], [49.0, 409.0, 163.0, 450.0], [186.0, 418.0, 370.0, 481.0]]",[],"[[2.0, 180.0, 97.0, 316.0], [133.0, 149.0, 236.0, 380.0], [133.0, 148.0, 235.0, 380.0]]",FEEDBACK,-0.25,0.5,"{""neutral"": 0.7208, ""surprise"": 0.1293, ""disgust"": 0.0521, ""anger"": 0.0392, ""fear"": 0.0259, ""joy"": 0.0165, ""sadness"": 0.0161}"
bp_1_186_0,-- but slip a few bars of wakandan vibranium into the engine housing --,[],"[[4.0, 7.0, 228.0, 81.0], [49.0, 409.0, 163.0, 450.0], [186.0, 418.0, 370.0, 481.0]]",[],"[[2.0, 180.0, 97.0, 316.0], [133.0, 149.0, 236.0, 380.0], [133.0, 148.0, 235.0, 380.0]]",INFORM,-0.2,0.1,"{""neutral"": 0.9135, ""surprise"": 0.0239, ""disgust"": 0.0173, ""joy"": 0.0149, ""sadness"": 0.0135, ""anger"": 0.0126, ""fear"": 0.0045}"
bp_1_186_3,"what's this? a security lock? only the king could have done this--but why keep it secret, unless--",[],"[[5.0, 5.0, 322.0, 54.0], [204.0, 386.0, 326.0, 486.0]]",[],"[[128.0, 119.0, 169.0, 156.0], [127.0, 120.0, 168.0, 155.0]]",,-0.2,0.85,"{""surprise"": 0.7835, ""neutral"": 0.1519, ""anger"": 0.0321, ""sadness"": 0.0107, ""fear"": 0.0102, ""disgust"": 0.0094, ""joy"": 0.0022}"
bp_1_186_3,"well, as a council member, i know the overrides, so i'll soon--",[],"[[5.0, 5.0, 322.0, 54.0], [204.0, 386.0, 326.0, 486.0]]",[],"[[128.0, 119.0, 169.0, 156.0], [127.0, 120.0, 168.0, 155.0]]",INFORM,0.0,0.0,"{""neutral"": 0.8038, ""joy"": 0.0563, ""anger"": 0.0378, ""disgust"": 0.0298, ""fear"": 0.0282, ""sadness"": 0.0257, ""surprise"": 0.0183}"
bp_1_186_4,-- atomic attack imminent --,[],"[[122.0, 2.0, 301.0, 43.0], [10.0, 426.0, 78.0, 482.0]]",[],"[[41.0, 57.0, 307.0, 486.0], [42.0, 56.0, 307.0, 486.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""fear"": 0.9557, ""anger"": 0.0136, ""neutral"": 0.0107, ""sadness"": 0.0084, ""surprise"": 0.0067, ""joy"": 0.0028, ""disgust"": 0.002}"
bp_1_186_4,"oh, my g--",[],"[[122.0, 2.0, 301.0, 43.0], [10.0, 426.0, 78.0, 482.0]]",[],"[[41.0, 57.0, 307.0, 486.0], [42.0, 56.0, 307.0, 486.0]]",BACKCHANNEL,0.0,0.0,"{""surprise"": 0.7756, ""sadness"": 0.0985, ""disgust"": 0.0391, ""anger"": 0.0343, ""fear"": 0.0242, ""neutral"": 0.0172, ""joy"": 0.0111}"
bp_1_186_6,--see. by the white ape--!,[],"[[6.0, 2.0, 278.0, 29.0], [155.0, 430.0, 302.0, 480.0]]",[],"[[71.0, 45.0, 232.0, 311.0], [71.0, 45.0, 232.0, 311.0]]",INFORM,0.0,0.0,"{""anger"": 0.3335, ""surprise"": 0.2877, ""joy"": 0.2068, ""disgust"": 0.0955, ""neutral"": 0.0471, ""sadness"": 0.0213, ""fear"": 0.0081}"
bp_1_186_6,red alert. all systems stand by--!,[],"[[6.0, 2.0, 278.0, 29.0], [155.0, 430.0, 302.0, 480.0]]",[],"[[71.0, 45.0, 232.0, 311.0], [71.0, 45.0, 232.0, 311.0]]",ORDER,0.0,0.0,"{""neutral"": 0.4704, ""anger"": 0.2211, ""fear"": 0.1177, ""sadness"": 0.0756, ""surprise"": 0.0578, ""joy"": 0.0515, ""disgust"": 0.0058}"
bp_1_187_2,"according to little's information, a few more minutes should put us in striking distance of the missile base.",[],"[[4.0, 5.0, 317.0, 88.0]]",[],"[[7.0, 75.0, 316.0, 480.0]]",INFORM,-0.0375,0.62,"{""neutral"": 0.9558, ""joy"": 0.0198, ""surprise"": 0.0109, ""fear"": 0.0043, ""sadness"": 0.0039, ""anger"": 0.003, ""disgust"": 0.0023}"
bp_1_187_4,this is as far as we dare go. from here i must go alone.,[],"[[6.0, 272.0, 167.0, 379.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",,0.1,1.0,"{""anger"": 0.5305, ""fear"": 0.4339, ""sadness"": 0.0237, ""joy"": 0.0071, ""neutral"": 0.0021, ""surprise"": 0.0014, ""disgust"": 0.0014}"
bp_1_189_5,and the answer is-- not unless you stop that missile. give the order now.,[],"[[4.0, 3.0, 204.0, 71.0]]",[],"[[5.0, 109.0, 193.0, 362.0]]",,0.0,0.0,"{""anger"": 0.7051, ""neutral"": 0.1843, ""sadness"": 0.0615, ""fear"": 0.024, ""disgust"": 0.0125, ""surprise"": 0.0075, ""joy"": 0.0051}"
bp_1_190_0,"if you will pull that missile back into its silo, siphon off its fuel as a token of your good will, i will surrender myself to you and make any statement to the world press you want me to make.i will also, naturally, not tear out your living heart as i had intended.",[],"[[360.0, 5.0, 956.0, 85.0], [735.0, 92.0, 877.0, 164.0]]",[],"[[226.0, 17.0, 368.0, 173.0], [549.0, 86.0, 667.0, 203.0]]",,0.21666666666666665,0.3333333333333333,"{""anger"": 0.9177, ""joy"": 0.0271, ""sadness"": 0.0235, ""neutral"": 0.0127, ""fear"": 0.0125, ""disgust"": 0.0056, ""surprise"": 0.0009}"
bp_1_190_0,you do not frighten me.i agree to your temrs.,[],"[[360.0, 5.0, 956.0, 85.0], [735.0, 92.0, 877.0, 164.0]]",[],"[[226.0, 17.0, 368.0, 173.0], [549.0, 86.0, 667.0, 203.0]]",,0.0,0.0,"{""fear"": 0.9905, ""joy"": 0.0033, ""anger"": 0.0021, ""sadness"": 0.0017, ""neutral"": 0.0015, ""surprise"": 0.0007, ""disgust"": 0.0002}"
