dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
"[""p! we'll re of\tnt!""]",[],2839_52_7,"[[0.0, 22.0, 101.0, 83.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""and there it is -- a piece of supercheese!""]",[],2851_19_4,"[[18.0, 9.0, 247.0, 112.0]]",[],"[[35.0, 179.0, 237.0, 325.0]]"
"[""gone! well maybe someone around the lucky chance might know about this!""]",[],2854_62_6,"[[71.0, 16.0, 357.0, 193.0]]",[],"[[351.0, 114.0, 393.0, 159.0]]"
"[""now push, you useless dog! -- push!-- or i'll cut you to ribbons like this --""]",['ack consciousness with a dousing of cold ess tracker is immediately chained to a h'],2860_47_5,"[[398.0, 110.0, 997.0, 208.0]]","[[177.0, 10.0, 992.0, 108.0]]","[[829.0, 235.0, 900.0, 299.0]]"
"[""jeff, for heaven's sake, i want you to do something for me! you read arabic like a native! please tell me what this note says!""]",[],2864_46_0,"[[50.0, 47.0, 803.0, 273.0]]",[],"[[128.0, 286.0, 337.0, 580.0]]"
"[""ruth! ruth darling --"", ""walt? what happened?it's nearly daylight!i -- you're drunk!""]","[""sometime later, in walt's tenement flat ...""]",2867_15_3,"[[10.0, 69.0, 158.0, 145.0], [125.0, 54.0, 454.0, 151.0]]","[[25.0, 22.0, 439.0, 71.0]]","[[89.0, 172.0, 191.0, 299.0], [285.0, 219.0, 400.0, 329.0]]"
"[""sorry, mopsy, but fran's on a cruise\"" ... \""no, peggy's away, in the south\"" .... \""beth's out of town for a month\"" .... \""edith's away on a mediterranean cruise\"" ...""]",[],2878_2_1,"[[2.0, 4.0, 407.0, 239.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""panama!"", ""oh -- garee! i feel so terreeble!""]",[],2888_12_0,"[[70.0, 3.0, 213.0, 80.0], [314.0, 24.0, 517.0, 127.0]]",[],"[[145.0, 130.0, 241.0, 259.0], [363.0, 199.0, 424.0, 266.0]]"
"[""care for some punch?"", ""good idea! these old coaches are hot as a blazes!""]","['soon, the old train creaks across the desert .....']",2889_34_3,"[[205.0, 74.0, 356.0, 152.0], [424.0, 25.0, 596.0, 159.0]]","[[41.0, 9.0, 418.0, 83.0]]","[[87.0, 83.0, 201.0, 232.0], [486.0, 193.0, 583.0, 314.0]]"
"[""son, the sheriff would like to see you... only for a moment. i know it's painful, but we must do everything we can to help.""]","[""upstairs... the room of stanton's son, clark .""]",28_10_2,"[[62.0, 99.0, 490.0, 391.0]]","[[0.0, 11.0, 502.0, 105.0]]","[[389.0, 526.0, 429.0, 571.0]]"
"[""listen ... \""oh woe! is huge tlouble! connie an' big stooper in hoosygow 'cause bump-bang feller in gassy-wagon! please come help! velly humble me, connie""]",[],2910_1_1,"[[31.0, 0.0, 331.0, 236.0]]",[],"[[81.0, 207.0, 195.0, 354.0]]"
"[""now for marvelo ... one swift stroke and ...""]",[],2917_27_3,"[[29.0, 7.0, 314.0, 65.0]]",[],"[[71.0, 143.0, 123.0, 207.0]]"
"[""what a tragedy! not a sign of sick-ness -- then they are all gone!"", ""it is shocking!such good people! such neigh-bors! they never hurt anybody!""]",['a week later ...'],2918_16_4,"[[32.0, 46.0, 199.0, 170.0], [190.0, 18.0, 406.0, 166.0]]","[[47.0, 0.0, 276.0, 54.0]]","[[33.0, 189.0, 69.0, 224.0], [149.0, 173.0, 175.0, 210.0]]"
"[""there it is!""]",[],2918_29_3,"[[3.0, 2.0, 104.0, 56.0]]",[],"[[36.0, 57.0, 157.0, 163.0]]"
"[""awful quiet in here!""]",[],2935_58_4,"[[194.0, 0.0, 299.0, 73.0]]",[],"[[106.0, 42.0, 163.0, 102.0]]"
"[""if he did it, can too!""]",[],2950_41_7,"[[6.0, 11.0, 150.0, 79.0]]",[],"[[174.0, 68.0, 221.0, 113.0]]"
"[""i i'm afraid to look at my hole card! I need an ace to win! what if i lose...? wh - what if fate was just teasing me...?""]",[],2951_12_3,"[[7.0, 10.0, 496.0, 101.0]]",[],"[[120.0, 100.0, 452.0, 422.0]]"
"[""good heavens! adams! he -- he's dead! how - how did it happen? this - is -- too much!"", ""the killer got to him a few minutes before I could get here!""]",[],2968_41_2,"[[10.0, 18.0, 295.0, 155.0], [272.0, 14.0, 556.0, 173.0]]",[],"[[102.0, 247.0, 196.0, 359.0], [356.0, 265.0, 517.0, 391.0]]"
"[""oof!""]",[],2972_51_5,"[[436.0, 0.0, 588.0, 82.0]]",[],"[[289.0, 21.0, 355.0, 110.0]]"
"[""Sorry you won't be with us major!""]",[],2974_34_5,"[[3.0, 26.0, 174.0, 82.0]]",[],"[[227.0, 20.0, 302.0, 86.0]]"
"[""the clarion is gonna continue to expose corruption in this town! it's corinne im worried"", ""don't fret none! I'm moseyin' down to the lido saloon to see lewis!""]",['In the clarion office'],2976_61_5,"[[3.0, 41.0, 313.0, 167.0], [351.0, 7.0, 565.0, 158.0]]","[[0.0, 4.0, 383.0, 46.0]]","[[169.0, 160.0, 258.0, 255.0], [302.0, 124.0, 365.0, 184.0]]"
"[""hope i'm clear when he opens up!""]",[],2981_49_0,"[[11.0, 16.0, 299.0, 127.0]]",[],"[[323.0, 365.0, 389.0, 436.0]]"
"[""wh wh what's happened to that\tyoung rascal where'd he go?""]",[],2983_65_3,"[[142.0, 12.0, 284.0, 97.0]]",[],"[[100.0, 23.0, 140.0, 72.0]]"
"[""great scott ... he's alive! or is he?""]",[],2984_12_3,"[[310.0, 31.0, 666.0, 174.0]]",[],"[[268.0, 226.0, 317.0, 286.0]]"
"[""nice going""]",[],2988_50_4,"[[208.0, 7.0, 294.0, 57.0]]",[],"[[311.0, 59.0, 328.0, 80.0]]"
"[""ee ii iii!""]","[""then hendrix's attention focused on something climbing the wall of the castle, an inhuman creature, the sight of which turned his blood to ice-water!""]",298_19_0,"[[262.0, 112.0, 384.0, 173.0]]","[[2.0, 22.0, 501.0, 93.0]]","[[376.0, 129.0, 433.0, 183.0]]"
"[""i guess if old push-button's impressed with the crane family life, papa gets that promotion!"", ""so the cake is burnt! so you bake another one. why all the fuss and feathers?""]",[],2999_14_0,"[[14.0, 51.0, 462.0, 215.0], [701.0, 30.0, 1020.0, 258.0]]",[],"[[538.0, 51.0, 673.0, 233.0], [1023.0, 40.0, 1162.0, 206.0]]"
"[""okay, ross, your report is starting to make a little sence now."", ""which could mean i'm just crazy."", ""hey,why should i be the only one?"", ""so the client caught the bad guy, droped him with that cop tork--"", ""--and was free to head home and deal with achebe -- the creep who'd stolen his country.Then what --?!""]",[],bp_2_205_1,"[[343.0, 155.0, 488.0, 282.0], [345.0, 269.0, 486.0, 340.0], [144.0, 349.0, 262.0, 426.0], [721.0, 346.0, 876.0, 448.0], [726.0, 448.0, 895.0, 581.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [290.0, 350.0, 477.0, 533.0], [574.0, 450.0, 670.0, 563.0], [573.0, 449.0, 671.0, 561.0]]"
"[""keep moving!"", ""only one of them can climb through this vent at a time -- and they don't dare attack us alone!"", ""but -- what's ahead? where's this vent lead to?!"", ""irrelevant, agent 13 -- there is no turning back!"", ""whatever awaits us at the other end -- we will overcome!""]",[],bp_2_207_0,"[[41.0, 25.0, 142.0, 65.0], [292.0, 57.0, 446.0, 177.0], [561.0, 21.0, 719.0, 91.0], [644.0, 315.0, 817.0, 377.0], [694.0, 382.0, 873.0, 441.0]]",[],"[[196.0, 27.0, 283.0, 104.0], [201.0, 31.0, 282.0, 99.0], [462.0, 50.0, 540.0, 147.0], [807.0, 45.0, 898.0, 147.0], [805.0, 43.0, 896.0, 145.0]]"
"[""and this has exactly what to do with my question--?"", ""context, nikki""]",[],bp_2_207_1,"[[42.0, 51.0, 181.0, 119.0], [195.0, 105.0, 281.0, 143.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""since i am no longer on active duty with the avengers, the have a vacancy in their roster -- -- one which i hope will be filled by -- the panther!"", ""i wish to consider it, my friend --""]",[],bp_2_207_3,"[[14.0, 5.0, 226.0, 144.0], [133.0, 129.0, 283.0, 188.0]]",[],"[[8.0, 166.0, 81.0, 293.0], [85.0, 191.0, 201.0, 380.0]]"
"[""-- you asked me about that business with the avengers --"", ""yes, since the president of the united states called you on the carpet about it --"", ""-- and gave you 24 hours to get king t'challa on the leash --""]",[],bp_2_207_4,"[[88.0, 28.0, 243.0, 111.0], [18.0, 112.0, 151.0, 241.0], [32.0, 359.0, 192.0, 434.0]]",[],"[[212.0, 300.0, 247.0, 344.0], [140.0, 254.0, 182.0, 303.0], [142.0, 254.0, 181.0, 301.0]]"
"[""...biting every hand that feeds him. get dressed. i've taken the liberty of buying you some new clothes.""]",[],bp_2_208_5,"[[198.0, 47.0, 316.0, 248.0]]",[],"[[4.0, 14.0, 203.0, 450.0]]"
"[""-- that factions within the u.s. intelligece community have effected a coup d'etat in my homeland. my friends--"", ""this constitutes an act of war.""]",[],bp_2_209_3,"[[182.0, 10.0, 420.0, 93.0], [324.0, 71.0, 426.0, 143.0]]",[],"[[159.0, 123.0, 235.0, 223.0], [160.0, 122.0, 232.0, 221.0]]"
"[""get back to new york. you've got 24 hours to get king t'challa to retract his statement or you're shipping out to --""]",[],bp_2_210_3,"[[9.0, 5.0, 286.0, 100.0]]",[],"[[35.0, 114.0, 183.0, 356.0]]"
"[""t'challa -- what do you want from me?!"", ""nicole.. it is not our time."", ""first in my life is to defend and serve the wakandans.for me to truly lead, i must be more than king --"", ""-- i must be chieftain of the panther clan.my studies here are part of that pilgrimage.""]",[],bp_2_211_0,"[[186.0, 23.0, 306.0, 93.0], [327.0, 20.0, 433.0, 73.0], [420.0, 29.0, 583.0, 159.0], [434.0, 162.0, 597.0, 273.0]]",[],"[[296.0, 218.0, 330.0, 250.0], [375.0, 190.0, 411.0, 226.0], [379.0, 192.0, 411.0, 229.0], [376.0, 192.0, 406.0, 227.0]]"
"[""i mean, nick, there are practical limits to what i can tell a head of state to do or not to do --""]",[],bp_2_211_1,"[[207.0, 187.0, 368.0, 308.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""and me? was i part of the journey?"", ""of course. but the journey continues. if i rest... if i stray... my people perish. you must understand that."", ""-- -- i do.""]",[],bp_2_211_2,"[[270.0, 5.0, 402.0, 57.0], [36.0, 310.0, 220.0, 452.0], [315.0, 349.0, 377.0, 433.0]]",[],"[[310.0, 104.0, 399.0, 210.0], [124.0, 81.0, 209.0, 194.0], [310.0, 105.0, 398.0, 209.0]]"
"[""and, so..."", ""... you've pled your case before the global council, declared war on the mightiest nation on the planet --"", ""-- and scarcely do the winds of change blow."", ""how the mighty have fallen.""]",['the hockey puck'],bp_2_213_0,"[[139.0, 84.0, 190.0, 121.0], [139.0, 120.0, 300.0, 240.0], [161.0, 240.0, 281.0, 311.0], [594.0, 75.0, 712.0, 137.0]]","[[262.0, 9.0, 658.0, 57.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [677.0, 152.0, 729.0, 215.0]]"
"[""you will be assassinated before dawn, t'challa we both know it."", ""we both know you need me now. if it wasn't for me"", ""ah, finally -- my cue --""]",[],bp_2_213_2,"[[34.0, 6.0, 266.0, 58.0], [266.0, 6.0, 490.0, 58.0], [125.0, 338.0, 243.0, 397.0]]",[],"[[60.0, 63.0, 183.0, 203.0], [266.0, 85.0, 442.0, 217.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""i thougnt we had a deal, t'challa. i thought after my royal dumping, i'd be through with this kind of thing."", ""i've been kidnapped, made into a human bomb, arrested, trailed by spy-guys, shot at, and \""detained\"" by that creepy white wolf.all in all, a pretty full day.""]",[],bp_2_215_2,"[[16.0, 2.0, 188.0, 134.0], [52.0, 472.0, 210.0, 667.0]]",[],"[[108.0, 197.0, 256.0, 371.0], [112.0, 198.0, 256.0, 371.0]]"
"[""yes!nail 'em your high --""]","['thank you, dr. achebe.']",bp_2_216_4,"[[150.0, 1.0, 323.0, 86.0]]","[[18.0, 15.0, 116.0, 70.0]]","[[176.0, 80.0, 287.0, 245.0]]"
"[""only here, in the techno jungle, can the prowlers be stopped."", ""hidden within this labyrinth are protocols and controls known only to me."", ""you've known all along, haven't you? you knew the trip to the u.s. was a lure -- you knew there'd be a coup --"", ""i suspected. had i not feigned ignorance, many more innocents would have been harmed --""]",[],bp_2_217_1,"[[4.0, 4.0, 168.0, 95.0], [28.0, 304.0, 196.0, 401.0], [446.0, 6.0, 680.0, 132.0], [576.0, 258.0, 773.0, 399.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [353.0, 69.0, 484.0, 238.0], [704.0, 71.0, 811.0, 220.0]]"
"[""-- this trap, or the fact achebe must have been planning to put you in it for months."", ""i mean you don't exactly buy one of these things from k-mart...""]",[],bp_2_219_0,"[[695.0, 3.0, 902.0, 77.0], [791.0, 83.0, 903.0, 174.0]]",[],"[[459.0, 27.0, 601.0, 142.0], [459.0, 25.0, 601.0, 141.0]]"
"[""ah, yes. i know that..."", ""y'know, your highness, i don't know what's scarier --""]",[],bp_2_219_1,"[[600.0, 198.0, 656.0, 251.0], [655.0, 175.0, 813.0, 287.0]]",[],"[[224.0, 29.0, 375.0, 171.0], [225.0, 28.0, 373.0, 168.0]]"
"[""and, you're naked."", ""correct."", ""and if i don't, i'll probably die."", ""correct.""]",[],bp_2_219_4,"[[27.0, 8.0, 127.0, 74.0], [6.0, 73.0, 110.0, 108.0], [38.0, 112.0, 136.0, 180.0], [13.0, 173.0, 112.0, 213.0]]",[],"[[140.0, 58.0, 295.0, 244.0], [-1.0, -1.0, -1.0, -1.0], [139.0, 57.0, 295.0, 245.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""...maybe he thinks i'm his friend...""]",[],bp_2_220_5,"[[101.0, 64.0, 218.0, 118.0]]",[],"[[163.0, 189.0, 301.0, 389.0]]"
"[""... go home."", ""i am home.i was home.""]",[],bp_2_221_1,"[[20.0, 30.0, 90.0, 73.0], [110.0, 19.0, 227.0, 96.0]]",[],"[[54.0, 140.0, 108.0, 217.0], [156.0, 120.0, 301.0, 272.0]]"
"[""i should have told you about school-- about t'challa and me."", ""ross-- it was a long time ago.""]",[],bp_2_221_3,"[[16.0, 15.0, 155.0, 82.0], [131.0, 75.0, 214.0, 129.0]]",[],"[[248.0, 66.0, 284.0, 104.0], [248.0, 67.0, 281.0, 104.0]]"
"[""... i'll kill you... you ...""]",[],bp_2_222_5,"[[130.0, 8.0, 250.0, 80.0]]",[],"[[27.0, 44.0, 152.0, 178.0]]"
"[""you-- son of a--!!""]",[],bp_2_222_8,"[[59.0, 36.0, 119.0, 79.0]]",[],"[[38.0, 273.0, 86.0, 305.0]]"
"[""-- take it like a man."", ""y'know, for a tall guy raised in harlem -- you play ball like a girl."", ""all that muscle makes your trip over your own feet."", ""makes me wonder how you managed to beat t'challa so many times."", ""every time."", ""whatever.""]",[],bp_2_223_0,"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]"
"[""y'know -- -- i don't think i like you."", ""c'mon, erik killmonger -- big chief n'jadaka -- the michael milken of the african continent -- toughest guy in town --""]",[],bp_2_223_1,"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""you got any tuna?"", ""pantry."", ""think i'll grab a sandwich. you want -- ?"", ""sure.""]",[],bp_2_227_0,"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]"
"[""not in the mood, queen."", ""look at me! at what they made me wear!"", ""does \""dora milaje\"" mean \""ready for cocktail party at all times\""?*""]","['*no, actually it means ""adored ones"". --tom']",bp_2_227_2,"[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]"
"[""ghaaaaaahhh-- put me downnn--!!""]","['--tends to fold like a cheap suit the minute you take their toys away.', 'the client was just a tad obsessed, which, depending on which side of the good guy/dirtbag fence you were on--', '--made this the ultimate good news/bad news situation.']",bp_2_228_0,"[[117.0, 117.0, 267.0, 169.0]]","[[10.0, 24.0, 206.0, 78.0], [213.0, 806.0, 463.0, 878.0], [628.0, 903.0, 846.0, 946.0]]","[[231.0, 241.0, 315.0, 317.0]]"
"[""-- remember, here in america, you are not to kill.""]",[],bp_2_230_4,"[[263.0, 4.0, 443.0, 62.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""grown\""?! i'm only 16, gramps."", ""in our culture, you would be married by now! we do not infantilize our young!"", ""... obviously ..."", ""and you shall address me as mama!""]",[],bp_2_231_2,"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]"
"[""let's see... do i feel like tribal or tribal--?"", ""whose closet am i digging through --?"", ""yours. you will find they are all in your size--"", ""realy--? well--i may have found somethink i like--""]",[],bp_2_232_1,"[[54.0, 4.0, 213.0, 52.0], [128.0, 58.0, 295.0, 111.0], [170.0, 124.0, 283.0, 210.0], [128.0, 391.0, 283.0, 457.0]]",[],"[[323.0, 86.0, 405.0, 193.0], [321.0, 86.0, 403.0, 193.0], [-1.0, -1.0, -1.0, -1.0], [322.0, 86.0, 402.0, 191.0]]"
"[""whatever."", ""hey here's an idea..."", ""y'know, with a little bit of work--we might actually be onto something here...""]",[],bp_2_232_2,"[[41.0, 5.0, 128.0, 25.0], [137.0, 4.0, 232.0, 47.0], [31.0, 50.0, 190.0, 130.0]]",[],"[[2.0, 128.0, 269.0, 479.0], [2.0, 127.0, 269.0, 478.0], [2.0, 127.0, 268.0, 478.0]]"
"[""that's the third phone today."", ""please tell me you've found something."", ""ross -- if you act as an agent of a foreign power -- it can be viewed as, well, treason ---- you can be denied u.s. citizenship. you need to see the king."", ""beloved...""]","['easier said than done.', 'having recently lost a tribal challenge to his worst enemy, the king had retreated to the implausible labyrinth beneath central wakanda --', '-- a place he called the techno-jungle.', 'no one knew for sure exactly where he was, or what he was doing.', ""so it was actually much later that i found out he'd run into an old friend...""]",bp_2_233_0,"[[234.0, 18.0, 376.0, 80.0], [559.0, 6.0, 713.0, 75.0], [722.0, 21.0, 915.0, 239.0], [534.0, 640.0, 649.0, 690.0]]","[[46.0, 275.0, 215.0, 306.0], [181.0, 316.0, 462.0, 390.0], [340.0, 385.0, 511.0, 432.0], [533.0, 288.0, 817.0, 329.0], [716.0, 327.0, 910.0, 386.0]]","[[413.0, 23.0, 547.0, 164.0], [-1.0, -1.0, -1.0, -1.0], [412.0, 20.0, 546.0, 162.0], [622.0, 472.0, 696.0, 550.0]]"
"[""yeah, well, get me the president-- after all, i was action on his orders!"", ""no, not that president, the old one--""]","[""i'd just been stripped of my american citizenship. Which, of course, was impossible...""]",bp_2_233_1,"[[31.0, 323.0, 169.0, 412.0], [111.0, 412.0, 197.0, 486.0]]","[[6.0, 7.0, 244.0, 71.0]]","[[285.0, 186.0, 353.0, 261.0], [283.0, 184.0, 355.0, 263.0]]"
"[""i have sinned gaginst you, my lord"", ""i intend to go on sinning"", ""until you are finally mine and mine alone""]",[],bp_2_234_2,"[[19.0, 1.0, 142.0, 50.0], [108.0, 53.0, 202.0, 95.0], [149.0, 100.0, 279.0, 161.0]]",[],"[[80.0, 220.0, 171.0, 345.0], [78.0, 217.0, 168.0, 340.0], [78.0, 219.0, 167.0, 337.0]]"
"[""your highness-- --you've got to help me with this--!"", ""to blazes with all of you--!! i want achebe-- now!!!"", ""c'mon, t'challa... let me kill him. please."", ""you've got to call the state department -- get this cleared up--!! nikki -- nobody said this job would be permanent!!"", ""ross--calm down--"", ""i least of all--"", ""--w'kabi, your true regent! my lord, this travesty with the american has gone on far too long!"", ""you--?! hunter? kill me?"", ""in a heart-beat. on my lunch break.""]",[],bp_2_235_0,"[[71.0, 18.0, 272.0, 125.0], [568.0, 14.0, 739.0, 131.0], [731.0, 91.0, 850.0, 206.0], [29.0, 345.0, 331.0, 430.0], [142.0, 401.0, 236.0, 458.0], [317.0, 363.0, 407.0, 425.0], [444.0, 349.0, 704.0, 440.0], [492.0, 417.0, 629.0, 486.0], [530.0, 484.0, 623.0, 601.0]]",[],"[[288.0, 64.0, 392.0, 188.0], [540.0, 134.0, 613.0, 211.0], [621.0, 181.0, 680.0, 249.0], [67.0, 476.0, 177.0, 597.0], [328.0, 414.0, 430.0, 528.0], [-1.0, -1.0, -1.0, -1.0], [615.0, 458.0, 701.0, 566.0], [724.0, 371.0, 824.0, 478.0], [451.0, 487.0, 545.0, 573.0]]"
"[""the challenge is the beginning of the journey, not the end"", ""pardon me, psychopaths t'challa -- i need a plane"", ""... your highness -- gotta help me out with snoop doggy gramma --""]",[],bp_2_235_1,"[[18.0, 44.0, 181.0, 136.0], [144.0, 6.0, 330.0, 130.0], [529.0, 20.0, 694.0, 107.0]]",[],"[[15.0, 175.0, 90.0, 252.0], [201.0, 152.0, 311.0, 256.0], [417.0, 70.0, 501.0, 176.0]]"
"[""i do not fear your treachery, hunter!"", ""no treachery, erik, i vow to not interfere."", ""would all please leave--!!"", ""hey--!! watch the delicate flower of afrosiatic youth--!"", ""look, w'kabi-- he's your king, but he's my client--"", ""this is exactly my point--!"", ""boys --- oh, boyyys --""]",[],bp_2_236_0,"[[19.0, 7.0, 108.0, 71.0], [148.0, 7.0, 301.0, 55.0], [280.0, 45.0, 402.0, 93.0], [384.0, 4.0, 532.0, 71.0], [533.0, 2.0, 698.0, 57.0], [704.0, 3.0, 805.0, 54.0], [808.0, 2.0, 908.0, 43.0]]",[],"[[120.0, 58.0, 179.0, 143.0], [268.0, 98.0, 338.0, 183.0], [375.0, 93.0, 449.0, 193.0], [473.0, 81.0, 544.0, 180.0], [672.0, 64.0, 749.0, 151.0], [572.0, 68.0, 636.0, 153.0], [800.0, 65.0, 857.0, 134.0]]"
"[""--i think the meeting's over.""]",[],bp_2_236_1,"[[80.0, 21.0, 202.0, 70.0]]",[],"[[222.0, 65.0, 252.0, 93.0]]"
"[""what on earth is all that racket in the hall --?! ross--?!"", ""forget it. it's probably drums."", ""i've been in wakanda long enough to know these folks love drums."", ""go on -- take a look.""]",[],bp_2_238_3,"[[0.0, 0.0, 154.0, 62.0], [138.0, 52.0, 257.0, 99.0], [81.0, 99.0, 185.0, 177.0], [179.0, 168.0, 250.0, 211.0]]",[],"[[60.0, 221.0, 157.0, 325.0], [204.0, 289.0, 265.0, 377.0], [207.0, 290.0, 264.0, 373.0], [205.0, 286.0, 264.0, 372.0]]"
