img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
2830_28_2,"['<YES-NO_QUESTION have a smoke?>', ""<FEEDBACK no thanks.> <INFORM and you'd better not either.> <INFORM it's against the school rules ><INFORM - and it's bad for you>""]",[],"[[11.0, 5.0, 110.0, 74.0], [109.0, 0.0, 310.0, 125.0]]",[],"[[40.0, 150.0, 105.0, 225.0], [186.0, 151.0, 262.0, 218.0]]"
2831_49_4,"[""<INFORM you'll get no meal on this boat!>"", ""<FEEDBACK nice work, cap'n!>""]",[],"[[0.0, 20.0, 247.0, 85.0], [204.0, 52.0, 351.0, 114.0]]",[],"[[146.0, 100.0, 215.0, 208.0], [300.0, 151.0, 349.0, 230.0]]"
2832_45_2,"['<INFORM here comes old peg-leg,> <INFORM and he did get one of the tribes men to come along!>']",['and while elaine continues to tantalize the conscience-stricken thugs gallant returns outside ....'],"[[3.0, 100.0, 330.0, 178.0]]","[[16.0, 21.0, 341.0, 112.0]]","[[158.0, 198.0, 273.0, 361.0]]"
2839_14_1,['<ORDER put them in seperate cells!> <INFORM later we fix them good>'],[],"[[13.0, 0.0, 281.0, 63.0]]",[],"[[100.0, 85.0, 132.0, 120.0]]"
2839_16_4,"['<ORDER hurry davey!><INFORM  they have a head start on us>', ""<INFORM we'd better tie this rat up>""]",[],"[[6.0, 0.0, 251.0, 56.0], [89.0, 59.0, 294.0, 114.0]]",[],"[[71.0, 273.0, 83.0, 286.0], [134.0, 217.0, 150.0, 228.0]]"
2839_52_7,"[""<NOT_CLASSIFIABLE p! we'll re of\tnt! >""]",[],"[[0.0, 22.0, 101.0, 83.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
2851_19_4,['<INFORM and there it is --> <INFORM  a piece of supercheese!>'],[],"[[18.0, 9.0, 247.0, 112.0]]",[],"[[35.0, 179.0, 237.0, 325.0]]"
2854_62_6,['<INFORM gone!> <INFORM well maybe someone around the lucky chance might know about this!>'],[],"[[71.0, 16.0, 357.0, 193.0]]",[],"[[351.0, 114.0, 393.0, 159.0]]"
2860_47_5,"[""<ORDER  now push, you useless dog!> <ORDER -- push!><INFORM  -- or i'll cut you to ribbons like this -- >""]",['ack consciousness with a dousing of cold ess tracker is immediately chained to a h'],"[[398.0, 110.0, 997.0, 208.0]]","[[177.0, 10.0, 992.0, 108.0]]","[[829.0, 235.0, 900.0, 299.0]]"
2864_46_0,"[""<GREET  jeff,> <POLITENESS_FORMULA for heaven's sake, i want you to do something for me!> <INFORM you read arabic like a native!> <POLITENESS_FORMULA please tell me what this note says!>""]",[],"[[50.0, 47.0, 803.0, 273.0]]",[],"[[128.0, 286.0, 337.0, 580.0]]"
2867_15_3,"['<GREET ruth!> <GREET ruth darling --\t>', ""<WHY_QUESTION walt?> <WHY_QUESTION what happened?><INFORM  it's nearly daylight!><INFORM  i -- you're drunk!\t>""]","[""sometime later, in walt's tenement flat ...""]","[[10.0, 69.0, 158.0, 145.0], [125.0, 54.0, 454.0, 151.0]]","[[25.0, 22.0, 439.0, 71.0]]","[[89.0, 172.0, 191.0, 299.0], [285.0, 219.0, 400.0, 329.0]]"
2878_2_1,"['<POLITENESS_FORMULA ""sorry, mopsy,> <INFORM but fran\'s on a cruise""> <INFORM ... ""no, peggy\'s away, in the south""> <INFORM .... ""beth\'s out of town for a month""> <INFORM .... ""edith\'s away on a mediterranean cruise"" ...>']",[],"[[2.0, 4.0, 407.0, 239.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
2888_12_0,"['<GREET panama!>', '<GREET oh -- garee!> <INFORM i feel so terreeble!\t >']",[],"[[70.0, 3.0, 213.0, 80.0], [314.0, 24.0, 517.0, 127.0]]",[],"[[145.0, 130.0, 241.0, 259.0], [363.0, 199.0, 424.0, 266.0]]"
2889_34_3,"['<WHY_QUESTION care for some punch?>', '<FEEDBACK good idea!> <INFORM these old coaches are hot as a blazes!>']","['soon, the old train creaks across the desert .....']","[[205.0, 74.0, 356.0, 152.0], [424.0, 25.0, 596.0, 159.0]]","[[41.0, 9.0, 418.0, 83.0]]","[[87.0, 83.0, 201.0, 232.0], [486.0, 193.0, 583.0, 314.0]]"
28_10_2,"[""<INFORM son, the sheriff would like to see you...> <INFORM only for a moment.> <POLITENESS_FORMULA i know it's painful, but we must do everything we can to help.>""]","[""upstairs... the room of stanton's son, clark .""]","[[62.0, 99.0, 490.0, 391.0]]","[[0.0, 11.0, 502.0, 105.0]]","[[389.0, 526.0, 429.0, 571.0]]"
2910_1_1,"['<ORDER listen ...> <GREET ""oh woe!> <INFORM is huge tlouble!> <INFORM connie an\' big stooper in hoosygow \'cause bump-bang feller in gassy-wagon!> <POLITENESS_FORMULA please come help!> <INFORM velly humble me, connie"">']",[],"[[31.0, 0.0, 331.0, 236.0]]",[],"[[81.0, 207.0, 195.0, 354.0]]"
2917_27_3,['<INFORM now for marvelo ...> <INFORM one swift stroke and ...\t>'],[],"[[29.0, 7.0, 314.0, 65.0]]",[],"[[71.0, 143.0, 123.0, 207.0]]"
2918_16_4,"['<INFORM what a tragedy!> <INFORM not a sign of sick-ness --> <INFORM then they are all gone!>', '<FEEDBACK it is shocking!><INFORM  such good people!> <INFORM such neigh-bors!> <INFORM they never hurt anybody!>']",['a week later ...'],"[[32.0, 46.0, 199.0, 170.0], [190.0, 18.0, 406.0, 166.0]]","[[47.0, 0.0, 276.0, 54.0]]","[[33.0, 189.0, 69.0, 224.0], [149.0, 173.0, 175.0, 210.0]]"
2918_29_3,['<INFORM there it is!\t>'],[],"[[3.0, 2.0, 104.0, 56.0]]",[],"[[36.0, 57.0, 157.0, 163.0]]"
2935_58_4,['<INFORM awful quiet in here!>'],[],"[[194.0, 0.0, 299.0, 73.0]]",[],"[[106.0, 42.0, 163.0, 102.0]]"
2950_41_7,"['<INFORM if he did it, can too!>']",[],"[[6.0, 11.0, 150.0, 79.0]]",[],"[[174.0, 68.0, 221.0, 113.0]]"
2951_12_3,"[""<INFORM i i'm afraid to look at my hole card!> <INFORM I need an ace to win!> <WHY_QUESTION what if i lose...?> <WHY_QUESTION wh - what if fate was just teasing me...?>""]",[],"[[7.0, 10.0, 496.0, 101.0]]",[],"[[120.0, 100.0, 452.0, 422.0]]"
2968_41_2,"[""<BACKCHANNEL good heavens!> <BACKCHANNEL adams!> <INFORM he -- he's dead!> <WHY_QUESTION how - how did it happen?> <INFORM this - is -- too much!>"", '<INFORM the killer got to him a few minutes before I could get here!>']",[],"[[10.0, 18.0, 295.0, 155.0], [272.0, 14.0, 556.0, 173.0]]",[],"[[102.0, 247.0, 196.0, 359.0], [356.0, 265.0, 517.0, 391.0]]"
2972_51_5,['<BACKCHANNEL oof!>'],[],"[[436.0, 0.0, 588.0, 82.0]]",[],"[[289.0, 21.0, 355.0, 110.0]]"
2974_34_5,"[""<POLITENESS_FORMULA Sorry you won't be with us major!>""]",[],"[[3.0, 26.0, 174.0, 82.0]]",[],"[[227.0, 20.0, 302.0, 86.0]]"
2976_61_5,"[""<INFORM the clarion is gonna continue to expose corruption in this town!> <INFORM it's corinne im worried>"", ""<FEEDBACK don't fret none!> <INFORM I'm moseyin' down to the lido saloon to see lewis!>""]",['In the clarion office'],"[[3.0, 41.0, 313.0, 167.0], [351.0, 7.0, 565.0, 158.0]]","[[0.0, 4.0, 383.0, 46.0]]","[[169.0, 160.0, 258.0, 255.0], [302.0, 124.0, 365.0, 184.0]]"
2981_49_0,"[""<INFORM hope i'm clear when he opens up!>""]",[],"[[11.0, 16.0, 299.0, 127.0]]",[],"[[323.0, 365.0, 389.0, 436.0]]"
2983_65_3,"[""<WHY_QUESTION wh wh what's happened to that\tyoung rascal> <WHY_QUESTION where'd he go?>""]",[],"[[142.0, 12.0, 284.0, 97.0]]",[],"[[100.0, 23.0, 140.0, 72.0]]"
2984_12_3,"[""<BACKCHANNEL great scott ...> <INFORM he's alive!> <OR_QUESTION or is he?>""]",[],"[[310.0, 31.0, 666.0, 174.0]]",[],"[[268.0, 226.0, 317.0, 286.0]]"
2988_50_4,"[""<FEEDBACK nice going'>""]",[],"[[208.0, 7.0, 294.0, 57.0]]",[],"[[311.0, 59.0, 328.0, 80.0]]"
298_19_0,['<BACKCHANNEL ee ii iii!>'],"[""then hendrix's attention focused on something climbing the wall of the castle, an inhuman creature, the sight of which turned his blood to ice-water!""]","[[262.0, 112.0, 384.0, 173.0]]","[[2.0, 22.0, 501.0, 93.0]]","[[376.0, 129.0, 433.0, 183.0]]"
2999_14_0,"[""<INFORM i guess if old push-button's impressed with the crane family life, papa gets that promotion!>"", '<INFORM so the cake is burnt!> <OFFER so you bake another one.> <WHY_QUESTION why all the fuss and feathers?>']",[],"[[14.0, 51.0, 462.0, 215.0], [701.0, 30.0, 1020.0, 258.0]]",[],"[[538.0, 51.0, 673.0, 233.0], [1023.0, 40.0, 1162.0, 206.0]]"
3002_33_8,"[""<BACKCHANNEL gosh, julie!><INFORM  grownups sure do get tired out pretty easily,> <YES-NO_QUESTION don't they?>""]",['the end'],"[[58.0, 29.0, 552.0, 156.0]]","[[585.0, 451.0, 666.0, 520.0]]","[[92.0, 170.0, 210.0, 288.0]]"
3020_18_1,['<INFORM and then ...>'],[],"[[26.0, 2.0, 245.0, 50.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
3020_29_4,"[""<INFORM cause the sun's awful strong today!> <INFORM but now that ya're down there, there ' s no chance of ya gettin' sunburned!>""]",[],"[[6.0, 0.0, 304.0, 125.0]]",[],"[[129.0, 142.0, 249.0, 258.0]]"
3033_12_2,"[""<INFORM it's a good thing i smuggled this trowel in with me!> <INFORM it sure chips away this cement!>""]",[],"[[4.0, 0.0, 226.0, 129.0]]",[],"[[216.0, 4.0, 412.0, 175.0]]"
3036_13_0,"[""<INFORM I love her!> <INFORM and before many days, she'll love me too...>""]","[""even though the professor introduced me as though i were a piece of furniture, even though i didn't eat with them no one could keep the strong feeling from entering my heart""]","[[9.0, 106.0, 315.0, 255.0]]","[[14.0, 2.0, 666.0, 113.0]]","[[393.0, 144.0, 621.0, 377.0]]"
3037_25_1,"['<INFORM gee this is good ice cream!>', ""<BACKCHANNEL yeah> <INFORM but it's so drinky don' even feel like i've had any!>""]",[],"[[158.0, 6.0, 514.0, 140.0], [482.0, 0.0, 921.0, 165.0]]",[],"[[215.0, 182.0, 486.0, 438.0], [643.0, 163.0, 838.0, 368.0]]"
3038_14_6,"[""<POLITENESS_FORMULA you don't know what it has meant to me to have your help> <INFORM - and what it means to think i know a girl like you.> <INFORM i'd really been dreading moving here - but not anymore.> <INFORM i'm looking forward to it now.>"", ""<YES-NO_QUESTION  you're going to be living here?><INFORM  oh, i'm so glad!>""]",['one day larry asked me to have dinner with him'],"[[7.0, 49.0, 392.0, 199.0], [372.0, 44.0, 541.0, 170.0]]","[[75.0, 16.0, 554.0, 52.0]]","[[48.0, 197.0, 146.0, 319.0], [370.0, 217.0, 474.0, 326.0]]"
3040_17_0,"['<FEEDBACK blithering dolts!> <INFORM this is not galahad!><ORDER  lash that varlet to death!>', '<BACKCHANNEL what...><BACKCHANNEL but we thought...>']",[],"[[369.0, 2.0, 635.0, 113.0], [213.0, 116.0, 465.0, 207.0]]",[],"[[505.0, 111.0, 556.0, 168.0], [168.0, 231.0, 233.0, 328.0]]"
3043_64_3,['<BACKCHANNEL ah air!>'],"['using spoons, the trio dug out to freedom!']","[[18.0, 50.0, 82.0, 113.0]]","[[0.0, 2.0, 271.0, 58.0]]","[[144.0, 92.0, 187.0, 131.0]]"
3045_20_3,"[""<ORDER resist not fools!> <INFORM 'tis omnipotent <BACKCHANNEL scary dee!>>"", '<BACKCHANNEL wahoo!>', '<NOT_CLASSIFIABLE have merci-fulness .>', '<BACKCHANNEL scary dee!>']",['a moment later...'],"[[0.0, 96.0, 232.0, 181.0], [215.0, 158.0, 345.0, 218.0], [79.0, 573.0, 219.0, 661.0], [223.0, 645.0, 317.0, 718.0]]","[[217.0, 75.0, 356.0, 151.0]]","[[67.0, 305.0, 108.0, 349.0], [170.0, 268.0, 194.0, 293.0], [48.0, 424.0, 106.0, 483.0], [302.0, 539.0, 346.0, 601.0]]"
3045_36_2,"[""<INFORM they weren't expecting that from a battered crate!>""]",['he out-maneuvers the nazis...'],"[[225.0, 91.0, 390.0, 257.0]]","[[17.0, 9.0, 390.0, 41.0]]","[[162.0, 200.0, 195.0, 226.0]]"
3049_43_6,"[""<INFORM 'n, when i was in the ring><INFORM , i used to be> <BACKCHANNEL hic> <INFORM  a holy terror an'...>"", ""<BACKCHANNEL hey pop!> <ORDER c'mere a second!>""]",[],"[[50.0, 22.0, 303.0, 96.0], [310.0, 30.0, 444.0, 106.0]]",[],"[[181.0, 112.0, 210.0, 141.0], [360.0, 114.0, 440.0, 242.0]]"
3050_30_1,['<BACKCHANNEL oops ....> <POLITENESS_FORMULA sorry mister ..>'],[],"[[42.0, 22.0, 219.0, 95.0]]",[],"[[204.0, 72.0, 270.0, 154.0]]"
3060_27_2,"[""<INFORM let's try snoop mcgook he's the best detective in town,> <INFORM besides being the only one!>""]",[],"[[8.0, 0.0, 148.0, 118.0]]",[],"[[66.0, 138.0, 110.0, 212.0]]"
3062_8_3,"[""<BACKCHANNEL haw haw!> <INFORM that pokeyoakey's a riot!>"", '<BACKCHANNEL tee hee!> <INFORM i like suzie the best!>']",[],"[[81.0, 26.0, 252.0, 92.0], [191.0, 45.0, 294.0, 136.0]]",[],"[[84.0, 149.0, 136.0, 206.0], [233.0, 170.0, 289.0, 244.0]]"
3063_58_8,"[""<INFORM just the boys i'm looking for.> <INFORM if there is anything i hate it's to see little boys go hungry!>""]",[],"[[6.0, 21.0, 242.0, 127.0]]",[],"[[51.0, 139.0, 145.0, 251.0]]"
3079_4_2,"['<FEEDBACK and you too, little man!><POLITENESS_FORMULA  always glad to have children visit my laboratory!> <BACKCHANNEL tch-tch!> <INFORM you resemble your father...>', '<INFORM hey elmo you better put on your glasses!> <INFORM that is the fire plug!>']",[],"[[7.0, 42.0, 299.0, 202.0], [179.0, 112.0, 336.0, 262.0]]",[],"[[124.0, 404.0, 213.0, 498.0], [247.0, 269.0, 335.0, 355.0]]"
307_19_6,"['<ORDER say, old man!> <WHY_QUESTION where is this valley of were-wolves that everyone fears so much?>', '<INFORM  it is there beyond the forest.> <INFORM the evil creatures lurk in the trees ready to pounce upon anyone who travels in the shadows>']",[],"[[2.0, 1.0, 118.0, 86.0], [119.0, 3.0, 301.0, 77.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
3085_33_0,"[""<INFORM i'm sorry you had to find out about it this way!> <INFORM we're going to arrest your brother!>"", ""<INFORM he's no good!> <INFORM he never was!> <BACKCHANNEL all right!> <ORDER let him be punished!> <ORDER you'd better go to his house first!> <INFORM i'll wait here for your call!>""]",[],"[[1.0, 24.0, 123.0, 196.0], [85.0, 23.0, 271.0, 233.0]]",[],"[[2.0, 293.0, 98.0, 449.0], [143.0, 291.0, 244.0, 453.0]]"
3093_35_0,"[""<BACKCHANNEL peter!> <WHY_QUESTION what's the matter?> <INFORM you seem so nervous today!>"", ""<INFORM nothing's wrong!><INFORM  i just want to be alone with you\tfor a while!>"", '<BACKCHANNEL taxi!!>']","['Peter had ten days left and berore the next five days had passed i knew without a doubt he was the one for me, but i had no indication that peter felt the same way until ...""']","[[230.0, 11.0, 482.0, 133.0], [506.0, 12.0, 794.0, 141.0], [889.0, 0.0, 1033.0, 65.0]]","[[0.0, 22.0, 150.0, 520.0]]","[[444.0, 155.0, 590.0, 314.0], [786.0, 58.0, 870.0, 254.0], [797.0, 72.0, 931.0, 247.0]]"
3093_70_1,"[""<INFORM this calls for a celebration.> <INFORM let's all go out to dinner in honor of miss meriwether.> <INFORM i won't take no for an answer.>""]",[],"[[48.0, 0.0, 524.0, 152.0]]",[],"[[77.0, 159.0, 154.0, 266.0]]"
3103_26_3,['<BACKCHANNEL ugh!>'],['bang bang'],"[[376.0, 14.0, 542.0, 139.0]]","[[106.0, 129.0, 294.0, 268.0]]","[[478.0, 287.0, 543.0, 346.0]]"
3110_4_5,['<BACKCHANNEL aaaieee!> <BACKCHANNEL ohhh that face!>'],[],"[[2.0, 28.0, 155.0, 136.0]]",[],"[[7.0, 66.0, 286.0, 440.0]]"
3127_13_5,['<BACKCHANNEL ohh falling!><INFORM  a pit on the trail that was nev here before!> <INFORM knew i shou have been more careful!> <INFORM too late now...>'],['in her answer kolah does what tamk has hoped for grows momentarily careless ...'],"[[99.0, 50.0, 351.0, 158.0]]","[[1.0, 0.0, 351.0, 59.0]]","[[206.0, 180.0, 267.0, 226.0]]"
3128_8_2,"['<INFORM i finally beat ya,> <BACKCHANNEL ya stupid dutchman!> <ORDER now you got to lemme go!> <INFORM ya promised!>', '<FEEDBACK sure, joe!> <INFORM i promised, ya!>']",[],"[[13.0, 5.0, 276.0, 122.0], [294.0, 4.0, 496.0, 74.0]]",[],"[[116.0, 155.0, 229.0, 262.0], [-1.0, -1.0, -1.0, -1.0]]"
3133_20_3,"[""<INFORM c-corpses!> <INFORM this is where rodger works!> <BACKCHANNEL ohh-><INFORM i'm afraid!>""]",[],"[[19.0, 50.0, 481.0, 194.0]]",[],"[[359.0, 451.0, 389.0, 488.0]]"
3141_36_2,['<BACKCHANNEL tsk-tsk!><INFORM  harry monro was such a clever criminal!> <INFORM he kept his own identity carefully hidden!><INFORM  and he went to such pains to eliminate wagging tongues...>'],[],"[[49.0, 4.0, 868.0, 199.0]]",[],"[[404.0, 256.0, 547.0, 371.0]]"
3153_31_4,['<NOT_CLASSIFIABLE work ... is!>'],[],"[[0.0, 0.0, 77.0, 56.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
3155_15_5,"[""<INFORM when casey goes sailin' home again hooray hooray!><INFORM  we'll give 'im a hearty send-off then...><BACKCHANNEL  hooray, hooray!>""]","['two hours later, ""caseys grenadiers"" came marching home!']","[[18.0, 53.0, 364.0, 147.0]]","[[0.0, 1.0, 388.0, 53.0]]","[[227.0, 281.0, 243.0, 294.0]]"
3162_14_6,['<BACKCHANNEL wha ...?><INFORM  the corpses that ecount used in the old dummies have vanished!> <WHY_QUESTION how could they?><WHY_QUESTION  where did they go?>'],"['soon, back at the studio in the mausoleum...']","[[0.0, 36.0, 262.0, 144.0]]","[[0.0, 0.0, 249.0, 42.0]]","[[41.0, 152.0, 231.0, 372.0]]"
3169_11_5,"['<INFORM a shadow!> <INFORM ...a horrible thing that looked like satan reaching for me--><INFORM and then the sound of dreadful laughter coming from somewhere!>', '<INFORM i heard the laughter too...> <INFORM it was fiendish!>']",[],"[[0.0, 0.0, 288.0, 107.0], [121.0, 95.0, 291.0, 187.0]]",[],"[[98.0, 259.0, 124.0, 285.0], [152.0, 203.0, 174.0, 225.0]]"
3178_27_3,"['<WHY_QUESTION poor beggar, am i?> <INFORM for this ricco must pay with his life!>']",[],"[[6.0, 9.0, 292.0, 85.0]]",[],"[[15.0, 175.0, 275.0, 431.0]]"
3183_4_2,"[""<ORDER put that gun down mister ...> <INFORM it's no good now, anyway!\t>""]",[],"[[4.0, 22.0, 289.0, 114.0]]",[],"[[268.0, 104.0, 337.0, 154.0]]"
3184_2_2,"['<WHY_QUESTION what is it, miss tilbury?> <INFORM you look worried!\t>', ""<INFORM it's from my cousin roland ...> <INFORM he's in desperate trouble and wants me to meet him at the roxy inn!>""]",[],"[[0.0, 9.0, 217.0, 129.0], [206.0, 14.0, 510.0, 157.0]]",[],"[[41.0, 167.0, 177.0, 309.0], [252.0, 219.0, 343.0, 315.0]]"
3185_36_6,"['<INFORM here!>', ""<INFORM i don't get the set-up,> <POLITENESS_FORMULA but thanks!>""]",['dr. mortal pours his mysterious chemical..'],"[[70.0, 85.0, 245.0, 162.0], [287.0, 101.0, 640.0, 235.0]]","[[23.0, 33.0, 747.0, 111.0]]","[[163.0, 172.0, 244.0, 250.0], [519.0, 234.0, 618.0, 341.0]]"
318_30_4,"[""<INFORM you're gonna be okay now, thanks to this blood plasma!>""]",[],"[[185.0, 16.0, 414.0, 109.0]]",[],"[[180.0, 93.0, 320.0, 265.0]]"
3191_4_2,"[""<WHY_QUESTION why do i let her bully me like that?> <WHY_QUESTION why don't i stand up to her like a man!>""]",[],"[[14.0, 13.0, 430.0, 76.0]]",[],"[[242.0, 194.0, 325.0, 298.0]]"
3198_16_2,"[""<BACKCHANNEL ooowwww!> <INFORM hey, it's... it's bittin' me!><ORDER  help!>""]",[],"[[91.0, 15.0, 388.0, 78.0]]",[],"[[162.0, 115.0, 343.0, 380.0]]"
3210_14_2,"[""<INFORM shore is a convenience workin' with sam bass!> <INFORM everybody's so scared of him,> <INFORM they just throw away their guns when they see him comin!> <BACKCHANNEL ho-ho!>""]",[],"[[3.0, 1.0, 369.0, 127.0]]",[],"[[291.0, 149.0, 391.0, 255.0]]"
3229_43_2,"['<BACKCHANNEL all right,> <INFORM you asked for this.>']",[],"[[146.0, 40.0, 426.0, 120.0]]",[],"[[216.0, 198.0, 311.0, 268.0]]"
3233_18_1,['<BACKCHANNEL huh!>'],[],"[[12.0, 16.0, 154.0, 94.0]]",[],"[[91.0, 106.0, 177.0, 212.0]]"
3236_6_0,"['<YES-NO_QUESTION surprised, boy?> <INFORM they all are!><INFORM  this is my human deepfreeze!> <INFORM even after the paralysis wears away, the bitter cold keeps the bodies fresh--- for food!>', '<YES-NO_QUESTION food?><BACKCHANNEL  yipes!>']","['a slithering tentacle now seizes billy, and a shuddery voice pours into his ears']","[[4.0, 70.0, 316.0, 203.0], [163.0, 304.0, 277.0, 373.0]]","[[0.0, 0.0, 274.0, 72.0]]","[[-1.0, -1.0, -1.0, -1.0], [71.0, 290.0, 102.0, 316.0]]"
3267_54_1,['<INFORM nice going!> <INFORM now i have the gun hand.><INFORM  your gun!>'],['losing her balance. hilde lands neatly in the aisle...'],"[[50.0, 78.0, 238.0, 185.0]]","[[41.0, 8.0, 386.0, 72.0]]","[[251.0, 144.0, 330.0, 247.0]]"
327_6_3,"[""<BACKCHANNEL whew!> <FEEDBACK it worked!> <INFORM i'm not dead yet!!> <INFORM i must've been so sore at kane, i swiped her shoe instead of her head!>""]",[],"[[0.0, 1.0, 788.0, 161.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
3289_3_6,"[""<INFORM i'm fed up bein' swindled in this burg!> <INFORM i'm clear-in' outta here...><INFORM  with the dough you stole from me just now!>"", '<INFORM lets clean up this crum my joint!>', ""<INFORM you ain't goin' no place pard...> <BACKCHANNEL oof!>""]",[],"[[25.0, 10.0, 375.0, 131.0], [12.0, 122.0, 244.0, 228.0], [197.0, 124.0, 409.0, 224.0]]",[],"[[146.0, 296.0, 185.0, 350.0], [43.0, 239.0, 88.0, 288.0], [317.0, 327.0, 377.0, 385.0]]"
3293_28_6,"['<INFORM mr. cutler certainly was suspicious!> <INFORM that letter phineas pound stole from us con-tained a complete accusation of pound!>', ""<INFORM well that's that!> <POLITENESS_FORMULA now, lenore--may i call you lenore?> <YES-NO_QUESTION couldn't we sort of get--you know--friendly?>"", ""<INFORM i don't mind..><INFORM  if my husband doesn't!> <INFORM im being married next month..> <INFORM to a captain in the air corps!\t>""]","['later...', 'do your share! buy war bonds and stamps!']","[[91.0, 9.0, 529.0, 102.0], [98.0, 78.0, 542.0, 175.0], [122.0, 171.0, 542.0, 266.0]]","[[7.0, 0.0, 155.0, 58.0], [345.0, 406.0, 542.0, 510.0]]","[[4.0, 272.0, 126.0, 424.0], [4.0, 271.0, 120.0, 422.0], [278.0, 272.0, 386.0, 389.0]]"
3296_15_4,['<BACKCHANNEL perfect!>'],[],"[[361.0, 1.0, 592.0, 55.0]]",[],"[[411.0, 237.0, 520.0, 354.0]]"
32_48_4,"[""<INFORM he's dead!> <INFORM shot in the back!>""]",['at the top wilton finds a body.'],"[[334.0, 101.0, 564.0, 268.0]]","[[32.0, 28.0, 635.0, 90.0]]","[[244.0, 218.0, 365.0, 316.0]]"
3306_61_7,"['<INFORM you weel fire when i tell you!>', '<FEEDBACK si!>']",[],"[[20.0, 29.0, 181.0, 118.0], [190.0, 24.0, 272.0, 76.0]]",[],"[[77.0, 118.0, 133.0, 167.0], [198.0, 103.0, 250.0, 139.0]]"
3308_43_7,['<INFORM things are sure hot!>'],[],"[[67.0, 24.0, 231.0, 58.0]]",[],"[[60.0, 44.0, 91.0, 69.0]]"
3308_60_1,"[""<INFORM we'll be handsomely rewarded for this capture.>"", ""<INFORM there's the castle now.>""]",['k-5i is whisked to a swiss hideaway of the gang in a speeding car.'],"[[53.0, 43.0, 223.0, 102.0], [229.0, 41.0, 318.0, 101.0]]","[[20.0, 8.0, 334.0, 47.0]]","[[95.0, 109.0, 135.0, 155.0], [229.0, 109.0, 280.0, 155.0]]"
3311_55_6,"[""<GREET hey spark! ><ORDER look at that mob comin' for us!>"", '<BACKCHANNEL wow>']",[],"[[36.0, 46.0, 385.0, 179.0], [450.0, 43.0, 704.0, 133.0]]",[],"[[497.0, 180.0, 542.0, 228.0], [607.0, 160.0, 652.0, 207.0]]"
