img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
bp_3_365_3,"['<INFORM i am doom!>', '<BYE goodbye.>']",[],"[[376.0, 36.0, 465.0, 89.0], [773.0, 18.0, 881.0, 54.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [675.0, 7.0, 752.0, 99.0]]"
bp_3_366_0,"['<WHY_QUESTION what happened to the lights?>', ""<WHY_QUESTION what?> <INFORM i can't hear you!> <INFORM my hearing aid isn't working!>""]",[],"[[265.0, 39.0, 421.0, 109.0], [346.0, 91.0, 602.0, 197.0]]",[],"[[20.0, 36.0, 257.0, 344.0], [620.0, 104.0, 936.0, 406.0]]"
bp_3_366_3,"[""<INFORM looks like someone cut your puppets' strings, doom.>""]",[],"[[178.0, 209.0, 361.0, 322.0]]",[],"[[173.0, 546.0, 369.0, 810.0]]"
bp_3_367_1,"['<ORDER put us down here,> <POLITENESS_FORMULA please.>', ""<INFORM but the ship won't fly.>"", '<FEEDBACK it will.> <INFORM the vibranium hull protected it from the effect of the emp.>']",[],"[[450.0, 5.0, 623.0, 53.0], [422.0, 52.0, 559.0, 116.0], [522.0, 103.0, 704.0, 193.0]]",[],"[[294.0, 138.0, 537.0, 345.0], [163.0, 2.0, 326.0, 183.0], [297.0, 139.0, 534.0, 341.0]]"
bp_3_368_0,"['<WHY_QUESTION and who\'s in this ""super hero army""?>', '<FEEDBACK well, the core members are panther, storm, dr. doom and namor.> <INFORM the new ""frightful four."">', '<YES-NO_QUESTION are you saying they call themselves that?>']",[],"[[321.0, 264.0, 456.0, 323.0], [250.0, 324.0, 447.0, 411.0], [347.0, 418.0, 451.0, 484.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_3_368_4,"['<WHY_QUESTION so what happens when this bad information blows up like yellow cake?>', '<INFORM i have a feeling wakanda will blow up first.>']",[],"[[110.0, 224.0, 274.0, 307.0], [36.0, 286.0, 135.0, 357.0]]",[],"[[133.0, 33.0, 216.0, 137.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_3_370_2,"[""<GREET oh hi!> <GREET i'm tigra.> <INFORM we haven't really met.> <INFORM just kind of in those big rooms with every avenger assembled now and then...>""]",[],"[[169.0, 324.0, 363.0, 428.0]]",[],"[[215.0, 51.0, 277.0, 119.0]]"
bp_3_372_0,"['<GREET so we meet again...>', '<GREET ah, my ""secret weapon."">', ""<INFORM i've thought about you a lot since katrina.> <INFORM i'd really like to... work with you more.> <INFORM develop my abilities.> <INFORM i think i could learn a lot from you.>"", ""<INFORM i'm glad to hear that, monica.>"", '<INFORM i appreciate that you came to the wedding.>', ""<INFORM it was hard, i'll tell you that.>"", '<WHY_QUESTION speaking of which, where is your wife...?>', '<INFORM at the embassy.>', '<FEEDBACK oh.>']",[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]"
bp_3_373_0,['<INFORM ...about registration. >'],[],"[[373.0, 33.0, 501.0, 74.0]]",[],"[[279.0, 55.0, 348.0, 145.0]]"
bp_3_374_0,['<WHY_QUESTION you were saying?>'],[],"[[518.0, 12.0, 609.0, 59.0]]",[],"[[347.0, 14.0, 529.0, 201.0]]"
bp_3_375_0,"['<BACKCHANNEL wow,> <CLOSE what a finish!>']",[],"[[311.0, 39.0, 397.0, 99.0]]",[],"[[428.0, 52.0, 575.0, 205.0]]"
bp_3_375_3,"[""<YES-NO_QUESTION look, are you okay?> <INFORM because i'm going to look for reed now.>"", ""<FEEDBACK oh...i'm fine.> <COMMIT i need to look for my husband, too.>""]",[],"[[29.0, 6.0, 181.0, 55.0], [103.0, 59.0, 197.0, 121.0]]",[],"[[80.0, 183.0, 132.0, 259.0], [223.0, 142.0, 300.0, 221.0]]"
bp_3_375_4,"[""<YES-NO_QUESTION wow, did you know he was that strong?> <NOT_CLASSIFIABLE i mean he's hercules, but still-->"", ""<INFORM i don't think he's going to need our assistance on this one.>""]",[],"[[14.0, 1.0, 194.0, 58.0], [194.0, 4.0, 355.0, 71.0]]",[],"[[82.0, 126.0, 170.0, 237.0], [195.0, 97.0, 306.0, 229.0]]"
bp_3_377_0,"['<FEEDBACK no... no...>', '<ORDER fear not, daughter.> <INFORM we will reconnect you to your essence.>']",[],"[[30.0, 72.0, 102.0, 129.0], [104.0, 52.0, 291.0, 152.0]]",[],"[[89.0, 533.0, 345.0, 824.0], [235.0, 161.0, 334.0, 258.0]]"
bp_3_377_2,"[""<INFORM even if they can't, you can take panther-training...>"", '<INFORM maybe xavier -- even emma -- maybe they can help ...>']",[],"[[207.0, 365.0, 365.0, 481.0], [49.0, 354.0, 206.0, 460.0]]",[],"[[260.0, 20.0, 376.0, 185.0], [140.0, 516.0, 363.0, 909.0]]"
bp_3_379_0,"[""<FEEDBACK damn,> <INFORM i can't... stay lit!>""]",[],"[[297.0, 344.0, 429.0, 431.0]]",[],"[[592.0, 98.0, 776.0, 293.0]]"
bp_3_381_1,"[""<ORDER look at 'em.> <INFORM now he's got the crowd on his side.> <INFORM and you can imagine how they're celebratin' up in harlem.>"", ""<FEEDBACK this ain't a good look for biggie....> <FEEDBACK not at all.>""]",[],"[[800.0, 14.0, 1020.0, 152.0], [1050.0, 34.0, 1250.0, 133.0]]",[],"[[982.0, 159.0, 1055.0, 266.0], [1103.0, 191.0, 1179.0, 280.0]]"
bp_3_382_1,"[""<YES-NO_QUESTION still don't trust me?> <INFORM that's okay.> <INFORM i don't trust you either.>"", '<NOT_CLASSIFIABLE as long as we understand each other.>']",[],"[[154.0, 36.0, 323.0, 143.0], [162.0, 144.0, 368.0, 228.0]]",[],"[[432.0, 84.0, 1045.0, 462.0], [431.0, 82.0, 1044.0, 460.0]]"
bp_3_382_3,['<INFORM but you seem right at home down here.>'],[],"[[91.0, 24.0, 250.0, 106.0]]",[],"[[154.0, 205.0, 343.0, 423.0]]"
bp_3_384_2,"['<COMMIT sure ya do!><FEEDBACK you might have erased every image of me when i tore this little playhouse down years ago, but you know who i am and what i did to you!>']",[],"[[276.0, 64.0, 548.0, 237.0]]",[],"[[218.0, 206.0, 258.0, 236.0]]"
bp_3_384_4,"['<YES-NO_QUESTION daddy, that true?>', '<BACKCHANNEL sssssh!!!>']",[],"[[42.0, 84.0, 159.0, 160.0], [205.0, 69.0, 327.0, 121.0]]",[],"[[147.0, 178.0, 271.0, 321.0], [300.0, 154.0, 450.0, 320.0]]"
bp_3_385_0,['<GREET you men!> <INFORM the cannon is destroyed.> <INFORM the warriors you enslaved are free and are all looking for you.> <YES-NO_QUESTION are you really going to stand here in an attempt to protect a dead man?>'],[],"[[454.0, 17.0, 728.0, 187.0]]",[],"[[307.0, 133.0, 410.0, 272.0]]"
bp_3_385_2,['<INFORM your time is over.>'],[],"[[59.0, 204.0, 151.0, 272.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_3_386_2,['<GREET amandla... brothers and sisters.>'],[],"[[895.0, 35.0, 1071.0, 119.0]]",[],"[[387.0, 5.0, 839.0, 346.0]]"
bp_3_387_0,"[""<ORDER c'mon, don't take it personal.><INFORM it was just a business.>"", '<INFORM our""business"" is concluded.><INFORM your trial will be short and death, an example.>', '<INFORM i like it!><YES-NO_QUESTION does this sister have a sister?>']",[],"[[531.0, 59.0, 745.0, 157.0], [466.0, 230.0, 713.0, 333.0], [1050.0, 527.0, 1188.0, 624.0]]",[],"[[576.0, 365.0, 809.0, 592.0], [298.0, 24.0, 493.0, 254.0], [1049.0, 138.0, 1142.0, 268.0]]"
bp_3_388_1,"[""<WHY_QUESTION whatya think, t'charlie?>"", ""<FEEDBACK looks pretty real.> <INFORM i've read reed's manuals on skrull technology.> <INFORM i should be able to pilot us home.>"", '<INFORM sounds like a great read at the beach.>', '<FEEDBACK actually, yes.>']",[],"[[54.0, 19.0, 192.0, 100.0], [191.0, 17.0, 445.0, 147.0], [460.0, 112.0, 649.0, 196.0], [354.0, 467.0, 489.0, 527.0]]",[],"[[18.0, 257.0, 140.0, 394.0], [310.0, 163.0, 435.0, 352.0], [522.0, 374.0, 612.0, 517.0], [311.0, 170.0, 432.0, 349.0]]"
bp_3_389_0,"[""<ORDER don't worry.> <INFORM you won't be needing this craft.> <INFORM you're going home to earth alright.>"", '<FEEDBACK oh no!><FEEDBACK the frogs!!!>', '<YES-NO_QUESTION you know these cats?> <INFORM i mean fr>--', '<ORDER move away before-->']",[],"[[498.0, 30.0, 721.0, 135.0], [527.0, 430.0, 628.0, 496.0], [636.0, 456.0, 771.0, 519.0], [967.0, 739.0, 1065.0, 798.0]]",[],"[[225.0, 112.0, 317.0, 222.0], [424.0, 489.0, 530.0, 646.0], [564.0, 553.0, 674.0, 705.0], [994.0, 495.0, 1142.0, 613.0]]"
bp_3_391_0,"['<ORDER tell them to go to hell, honey.>', '<ORDER go to hell, you bastards.>', '<INFORM i understand.><INFORM you are of royal blood. you come from a long line of kings. your pride will not let you give in, despite the hopelessness of your situation.>', '<INFORM do not worry though ... >', '<INFORM  we have beeaten the pride out of greater kings than you.>']",[],"[[303.0, 420.0, 476.0, 520.0], [313.0, 557.0, 456.0, 647.0], [786.0, 495.0, 1042.0, 632.0], [837.0, 629.0, 971.0, 701.0], [483.0, 799.0, 642.0, 922.0]]",[],"[[512.0, 386.0, 696.0, 644.0], [151.0, 526.0, 287.0, 731.0], [1103.0, 553.0, 1172.0, 624.0], [1102.0, 550.0, 1178.0, 617.0], [190.0, 799.0, 284.0, 894.0]]"
bp_3_391_1,"['<INFORM look at your wife, that collar neutralizes her powers, making them as useful as a bosom on a brood queen.>', ""<INFORM you have no more options.> <ORDER accept that you've lost.> <ORDER tell your people to stand down.>""]",[],"[[55.0, 57.0, 280.0, 193.0], [276.0, 37.0, 459.0, 183.0]]",[],"[[158.0, 278.0, 327.0, 405.0], [157.0, 276.0, 325.0, 401.0]]"
bp_4_398_0,['<INFORM we lost her.><INFORM my sword sister is gone.>'],[],"[[828.0, 28.0, 1044.0, 124.0]]",[],"[[824.0, 117.0, 936.0, 266.0]]"
bp_4_398_3,"[""<ORDER don't leave me, beloved.>"", '<NOT_CLASSIFIABLE please...>']",[],"[[737.0, 22.0, 849.0, 80.0], [842.0, 77.0, 944.0, 102.0]]",[],"[[422.0, 58.0, 652.0, 314.0], [422.0, 58.0, 652.0, 311.0]]"
bp_4_399_1,"['<ORDER so tell me what do you know.>', ""<INFORM your task won't be easy>. <INFORM the tug of the afterlife is very strong.> <INFORM the longer one stays there, the more powerful its gravity.>""]",[],"[[285.0, 25.0, 430.0, 91.0], [316.0, 98.0, 541.0, 266.0]]",[],"[[46.0, 35.0, 280.0, 331.0], [388.0, 303.0, 570.0, 520.0]]"
bp_4_403_1,"[""<INFORM life isn't a poem, my love.>"", ""<INFORM and this isn't a storybook...>""]",[],"[[28.0, 22.0, 186.0, 103.0], [76.0, 112.0, 278.0, 172.0]]",[],"[[421.0, 21.0, 616.0, 301.0], [423.0, 18.0, 611.0, 298.0]]"
bp_4_403_5,['<YES-NO_QUESTION you mean time for us to go home.>'],[],"[[980.0, 29.0, 1105.0, 137.0]]",[],"[[629.0, 3.0, 892.0, 227.0]]"
bp_4_405_1,"['<INFORM my p.r.i.d.e. has uncovered some very disturbing links between the weapons used in the attack on me and an old friend of yours.>', '<BACKCHANNEL oh?><WHY_QUESTION who?>', '<FEEDBACK prince namor.>', '<ORDER shuri... tell me everything.>']",['princess regent inteligence division executives -editor'],"[[134.0, 20.0, 399.0, 178.0], [412.0, 130.0, 490.0, 191.0], [498.0, 99.0, 600.0, 177.0], [669.0, 352.0, 850.0, 447.0]]","[[384.0, 593.0, 629.0, 658.0]]","[[107.0, 191.0, 333.0, 466.0], [393.0, 230.0, 450.0, 299.0], [109.0, 189.0, 330.0, 465.0], [861.0, 349.0, 1077.0, 636.0]]"
